"anio","semana","estado","modelo_medio_ganador","transformacion_ganadora","formula","vif_max","MAE","RMSE","R2","moran_I","moran_p","familia","nugget","psill","range_km","tipo_kriging","MAE_mcg_kriging","RMSE_mcg_kriging","R2_predictivo_mcg_kriging","cobertura95_escala"
2011,11,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",6.53073194664309,18.266819748631,27.2641903583156,0.519998967723803,0.926527809014756,0.005,"gaussiano",0.132502213449064,2.36393512796677,44.46483337163,"universal",4.82402808267332,7.2694133809213,0.965876333187827,0.916909620991254
2011,12,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",4.46464739280507,9.54549880185444,12.2273604919403,0.684469351872179,0.780771256199524,0.005,"esferico",0.043057796283966,1.14995542531896,64.6063999807561,"universal",2.45863823744538,4.03749050200785,0.965596775930983,0.972303206997085
2011,13,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.46710842430173,14.623683619031,20.4315546526078,0.561187401491903,0.89978720149805,0.005,"gaussiano",0.125550991594083,1.5495970859638,34.7248650300414,"universal",4.30017413029526,6.07810078096563,0.961166006447535,0.950437317784257
2011,14,"FINAL_KRIGING","Mxy_RA","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.32747806460057,25.8098167780858,33.8655687709432,0.693560093372309,0.905826647975021,0.005,"exponencial",0,1562.01900193731,57.9221721876452,"universal",5.60733133218491,7.72496333185601,0.984055113701461,0.985422740524781
2011,15,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",9.44687156589479,27.323876045231,35.0092927846395,0.425616975278737,0.923235411551772,0.005,"gaussiano",0.117025994002521,2.96147393024195,37.468563897135,"universal",6.95580334050355,9.02062394571979,0.961866376252521,0.87463556851312
2011,16,"FINAL_KRIGING","Mxy_R","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",8.15934897722415,19.7910747114768,25.2103512230201,0.571273865683645,0.839389329998035,0.005,"esferico",0,706.182204833032,68.8781958719302,"universal",6.20601823767202,8.53959020499775,0.950807802176039,0.943148688046647
2011,17,"FINAL_KRIGING","Mxy_R","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",7.65598533077956,21.047552796298,26.1131331304568,0.447972509001173,0.852251291060206,0.005,"esferico",0,3.13773909858866,84.6316712605234,"universal",6.50913183292659,8.62404586714817,0.93979052287362,0.921282798833819
2011,18,"FINAL_KRIGING","MTR","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",1.05516223317978,27.6761058623537,36.1610656707974,0.71793628440095,0.92173519872721,0.005,"gaussiano",0.0557523443095777,3.35065071461592,31.6975434688829,"universal",5.90826244378543,7.99235272952601,0.986221115295377,0.798833819241982
2011,19,"FINAL_KRIGING","MTA","raiz",".respuesta ~ temperatura_bilineal_c + altitud_m",1.89224418721006,17.899342637189,24.5472644430303,0.837294232596758,0.90443409955541,0.005,"gaussiano",0.123619971820208,1.89225354368817,35.0417568260635,"universal",5.24126347731409,8.29045149078887,0.981441062460043,0.924198250728863
2011,20,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.13215358398935,16.8452913163145,22.5014777109074,0.837559691320711,0.804428013375855,0.005,"esferico",0,1.11212137399982,48.0238165004755,"universal",5.48289001125228,7.89925870196966,0.979980906830199,0.966472303206997
2011,21,"FINAL_KRIGING","Mxy_RA","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.4674916846397,30.4586342271991,41.3908593486284,0.45761251232076,0.921098935951512,0.005,"gaussiano",114.001855781956,2094.12873800249,57.0421792839359,"universal",8.27477189864556,13.1676532255951,0.945106927845335,0.924198250728863
2011,22,"FINAL_KRIGING","MTRA","original",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.89644792034512,18.6896832408284,24.1685499041994,0.150977944400426,0.858501548160764,0.005,"esferico",17.2966966928682,624.442207524011,88.4641568229896,"universal",5.05742806366996,8.28093689640861,0.900327182454683,0.943148688046647
2011,23,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.89201593120737,23.5607226558784,32.6544372834211,0.876096194674966,0.791535798263255,0.005,"esferico",0,3.31006277916831,64.6592810025027,"universal",6.59197544949283,12.2587891037616,0.982537943724257,0.948979591836735
2011,24,"FINAL_KRIGING","MTA","raiz",".respuesta ~ temperatura_bilineal_c + altitud_m",1.87254694892395,12.1203135908803,21.3255262420865,0.684547792546516,0.890925375562792,0.005,"gaussiano",0.236753745908205,4.30557939898883,31.6772247472441,"universal",2.76297128228283,4.37998450778386,0.986693029141042,0.887755102040816
2011,25,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.11639482588705,11.7599575708534,19.1333760096955,0.929688192389592,0.80269307818679,0.005,"esferico",0,0.855515378358064,47.6695241905684,"universal",4.02173094353439,7.44218989239415,0.989362329238029,0.93731778425656
2011,26,"FINAL_KRIGING","MR","log1p",".respuesta ~ radiacion_bilineal_mj_m2_dia",1,17.7465561673718,26.3940766999192,0.758968646864705,0.774881750292811,0.005,"esferico",0.0279458173242237,0.448220634715805,62.5628493160841,"universal",3.91455823472379,6.31386188665829,0.986207253784215,0.956268221574344
2011,27,"FINAL_KRIGING","Mxy_R","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",3.79247500579282,11.571291927404,17.1194756459009,0.870566761321945,0.794687355743453,0.005,"esferico",0.0172470369057459,1.00185283027319,50.8777762842202,"universal",4.05857962833885,6.25819708509467,0.98270329521157,0.924198250728863
2011,28,"FINAL_KRIGING","Mxy_alt","log1p",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,11.2496297253574,19.8247348194126,0.76971549694237,0.748341223141357,0.005,"esferico",0.00696127681966862,0.131035293860791,69.4156141769545,"universal",2.94734736340934,5.99751845688656,0.978923760457966,0.972303206997085
2011,29,"FINAL_KRIGING","Mxy_R","log1p",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",1.75153183755667,12.8301373973388,16.653229597171,0.776101066454616,0.686698276358541,0.005,"esferico",0.0976656958324603,0.657311120452896,46.6740337342354,"universal",5.52553334503877,8.62733313642061,0.939909167318471,0.935860058309038
2011,30,"FINAL_KRIGING","Mxy_alt","raiz",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,7.26024370733133,13.1482056377933,0.757591448337763,0.823356667158656,0.005,"esferico",0,2.79747457654688,64.0580709394604,"universal",2.95933544706663,5.86193334178686,0.951816680974558,0.916909620991254
2011,31,"FINAL_KRIGING","Mxy","log1p",".respuesta ~ x_km + y_km",1.3544415662,24.1899271104224,33.0339173554913,0.836264141723576,0.917001025690623,0.005,"gaussiano",0.00229091649272294,0.143221790461632,31.6271717771802,"universal",5.51012944958511,8.4831935994895,0.989202022913654,0.806122448979592
2011,32,"FINAL_KRIGING","Mxy_alt","raiz",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,17.0571209942413,27.2587956784181,0.761831046927549,0.846063400089964,0.005,"esferico",0.134012052567597,4.65091090217455,66.2470928256044,"universal",3.74143245736512,6.48973178008718,0.986500262786325,0.940233236151603
2011,33,"FINAL_KRIGING","Mxy_alt","raiz",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,17.4193337998754,31.7589481132096,0.795693583183802,0.867523175929862,0.005,"esferico",0,6.63057681975517,70.2117308753955,"universal",3.8998426237999,6.6143171330689,0.991138243438122,0.935860058309038
2011,34,"FINAL_KRIGING","MT","raiz",".respuesta ~ temperatura_bilineal_c",1,12.8107951290202,17.7916224759768,0.708347659636875,0.687695501144558,0.005,"esferico",0.74122081147724,2.53442108888705,54.9180716969165,"universal",5.00109205613516,8.03727726753842,0.94048146155156,0.956268221574344
2011,35,"FINAL_KRIGING","MTA","log1p",".respuesta ~ temperatura_bilineal_c + altitud_m",1.80039692881449,20.221050452228,30.3457928483304,0.80783559846927,0.680126272024468,0.005,"esferico",0.185426655926015,0.607715722171731,71.6145397605989,"universal",5.97135886713411,8.76895658428028,0.983953814823937,0.943148688046647
2011,36,"FINAL_KRIGING","Mxy_alt","raiz",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,16.9479816532895,26.7992508720309,0.677922240480208,0.804724363997647,0.005,"esferico",0.441649227504361,5.54251054017448,65.1811296650308,"universal",4.88175646056211,7.45466238220062,0.975078660214862,0.944606413994169
2011,37,"FINAL_KRIGING","MTRA","log1p",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.41072353438093,19.2692360455551,28.4086667810977,0.781110333755166,0.8069018276343,0.005,"esferico",0,0.236283432458255,48.8365499689396,"universal",5.84109846835158,8.82684452948385,0.978868296518443,0.931486880466472
2011,38,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.10919215134366,14.6018409267553,20.9166301293466,0.921420907796378,0.735561733132151,0.005,"exponencial",0.561821016306269,2.89410056292776,30.7121657956957,"universal",6.45061745965229,9.97408149985244,0.982132269275384,0.962099125364432
2011,39,"REVISAR_COVARIANZA","Mxy_alt","raiz",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,31.1682961048948,41.010125688361,0.736975913457733,0.934779759311248,0.005,"gaussiano",0,6.0067164831016,33.7479048197334,NA,NA,NA,NA,NA
2011,40,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.332790788249,23.1517810240492,31.9970604237992,0.868423627474767,0.808293585537174,0.005,"esferico",0.0742761586510625,3.25312589571588,62.5622671126903,"universal",6.51471810467514,8.92850535600874,0.989754921908043,0.946064139941691
2011,41,"FINAL_KRIGING","MTA","log1p",".respuesta ~ temperatura_bilineal_c + altitud_m",1.84768976888774,27.2550989964472,35.3707806304765,0.850880375589061,0.799239138694026,0.005,"esferico",0,0.146360603921617,52.7842934160749,"universal",8.28666272188555,11.4831001429161,0.984283211237895,0.93731778425656
2011,42,"FINAL_KRIGING","Mxy_R","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",3.91887409953674,25.0283268766443,31.5292829862631,0.781218354970155,0.856202745947558,0.005,"gaussiano",0.236376924585762,1.7373504914308,34.5645876137922,"universal",9.10350910250997,13.1731366816665,0.961808994693125,0.963556851311953
2011,43,"FINAL_KRIGING","Mxy_R","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",9.4468229759821,15.9693688740897,25.1653445361601,0.348408558313652,0.618188233287531,0.005,"esferico",225.927939915337,442.143719828089,91.5872370258885,"universal",8.18477820986484,15.6387337084325,0.748363996261844,0.941690962099125
2011,44,"FINAL_KRIGING","Mxy","log1p",".respuesta ~ x_km + y_km",1.3544415662,27.5745956774118,40.7354358045074,0.77141328083993,0.743994862676034,0.005,"esferico",0.015116612619798,0.263712513905437,44.1106986834245,"universal",9.77752860616228,17.9726684335663,0.955502933042361,0.978134110787172
2011,45,"FINAL_KRIGING","MRA","raiz",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",2.30278976097009,29.4704233075496,37.3862924730275,0.68676229388706,0.730956389605365,0.005,"esferico",0.469107738240503,4.74440287698687,52.6223961173531,"universal",12.0109357888303,18.1807342297418,0.925924929564228,0.946064139941691
2011,46,"FINAL_KRIGING","MTR","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",8.61355081719055,39.921862918876,51.9206787046558,0.534869900760471,0.746738001022312,0.005,"esferico",0.495685641973003,4.67521977441487,51.1447020816574,"universal",16.7841104277709,24.3250803418382,0.89790551350007,0.96064139941691
2011,47,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.91381564028651,47.1039228946755,69.1364364534713,0.461527449963764,0.831984109577151,0.005,"esferico",0.255720852295361,18.1323946811557,68.265679564442,"universal",12.8207911326393,23.014612505664,0.940329878530998,0.924198250728863
2011,48,"FINAL_KRIGING","MTR","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia",8.85263902576999,31.579027226493,45.3012236948803,0.636895512765133,0.667877496436785,0.005,"esferico",1.68644742911526,4.28251507423239,63.3058323959521,"universal",15.3644872785521,24.9984123343961,0.889430179802568,0.9533527696793
2011,49,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.94772578766685,44.3353164862674,67.0326301227296,0.561679880274386,0.587370068191714,0.005,"exponencial",1.18723222429825,12.4233643364801,14.6011293564126,"universal",27.0798299567234,45.4095962850377,0.798852718312658,0.940233236151603
2011,50,"FINAL_KRIGING","MTRA","original",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",6.06113334241951,78.3623092540944,100.626855361077,0.283512409202514,0.757877513598183,0.005,"exponencial",1643.33800240498,15664.0788041554,95.6812619551246,"universal",32.363993148881,49.1106970444583,0.829339478819709,0.946064139941691
2011,51,"FINAL_KRIGING","Mxy_RA","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",6.75847854883252,47.2134914926753,60.2080397749618,0.0668131051501587,0.666216766465614,0.005,"esferico",806.165659939114,3079.79238888996,66.4967510889525,"universal",20.9610636426335,34.0710125289862,0.701166187308293,0.948979591836735
2011,52,"FINAL_KRIGING","Mxy","original",".respuesta ~ x_km + y_km",1.3544415662,18.4517885155608,24.8859996275428,-0.00180693050700231,0.517046250073407,0.005,"esferico",344.521983219878,357.811982390156,111.807136733524,"universal",11.1729025648773,19.1099757822813,0.409263066030778,0.962099125364432
2012,1,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",3.49153103832385,29.3540084732447,53.0000164989079,0.708709946598059,0.82952761215738,0.005,"exponencial",0,4.53410067614215,29.0610176481588,"universal",9.54831581641634,19.4847305569829,0.960630268340704,0.959183673469388
2012,2,"FINAL_KRIGING","Mxy","raiz",".respuesta ~ x_km + y_km",1.3544415662,24.2525233422837,35.7278848695199,0.668025777811977,0.911715296863141,0.005,"gaussiano",0.0619923232059877,3.64808927277988,39.054301766455,"universal",6.45908416322402,13.5207291725277,0.952456628406192,0.835276967930029
2012,3,"FINAL_KRIGING","MRA","log1p",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.30997027947909,16.4964195755173,34.1410931477423,0.622911906355421,0.670676893032933,0.005,"exponencial",0.113343015030225,0.455695211590429,53.8619756690429,"universal",3.70871857384609,6.66568935478984,0.985625984287187,0.943148688046647
2012,4,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",3.92283108855457,39.927290001537,54.3808708556238,0.477655208831429,0.925354051268595,0.005,"gaussiano",0.62300268175305,6.21837089349891,52.2095386389139,"universal",10.849089505327,15.0884406478851,0.959788185561841,0.97667638483965
2012,5,"FINAL_KRIGING","Mxy_RA","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.11539662100475,15.6129928305137,20.6462648416508,0.304889662152601,0.586179691860485,0.005,"exponencial",0,445.208561419692,14.1174447859161,"universal",7.81534989492622,12.1368454536458,0.759794800933799,0.944606413994169
2012,6,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",3.07833618561062,9.1988279230452,15.9191928997483,0.66037536880599,0.571353767141058,0.005,"exponencial",0.681431195912867,2.35193923544632,23.4852462727398,"universal",5.32200119038907,10.5706128096919,0.850253245030545,0.93002915451895
2012,7,"FINAL_KRIGING","Mxy_R","log1p",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",1.42604253319173,20.0192134635785,28.4330105569225,0.766851484606072,0.588594760358639,0.005,"esferico",0.0634531186928538,0.15180534302154,41.2489860881833,"universal",7.28492509662236,10.7095744619486,0.966922598007203,0.975218658892128
2012,8,"FINAL_KRIGING","Mxy_RA","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",3.10145467819408,3.75776929462058,7.81364583256252,0.101244941860117,0.548645884169468,0.005,"gaussiano",25.3830006756125,42.2305281650383,66.6993301074415,"universal",2.70755911733241,6.19106926254883,0.435758235885997,0.922740524781341
2012,9,"FINAL_KRIGING","Mxy_R","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",3.14784868842416,14.5401833397596,19.3495236574314,0.655720548596397,0.851271328164592,0.005,"gaussiano",21.8810246599386,359.860709323549,24.8575204721154,"universal",4.50463533529986,7.00731474791703,0.954848332246366,0.89067055393586
2012,10,"FINAL_KRIGING","MTRA","original",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",1.88096808413601,15.4308905793174,20.7055478112758,0.578282973413935,0.837631890945644,0.005,"esferico",59.7957861387552,431.955187978657,99.3985057775118,"universal",5.24653978599819,7.48289010237809,0.944920952745117,0.981049562682216
2012,11,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.11022426911344,15.1717860624688,19.4110798837731,0.626221260216378,0.891266666332713,0.005,"gaussiano",0.0505363661583603,1.66677178053893,24.0755937869412,"universal",3.49176185408892,5.17440700117355,0.973439492230929,0.861516034985423
2012,12,"FINAL_KRIGING","MTRA","original",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.46062883679082,16.0942623592383,21.7056509945032,0.794461928569111,0.871228406784322,0.005,"exponencial",0,560.592578556999,35.8970873229757,"universal",3.34643526744148,5.26409010367269,0.987910919361377,0.985422740524781
2012,13,"FINAL_KRIGING","MTRA","original",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.36395344660001,15.7897943170626,20.3218078504222,0.181300066237809,0.911940305726682,0.005,"gaussiano",38.0074345390754,421.399325431789,34.3685031313718,"universal",4.79167585180841,6.48189157042036,0.916707941082826,0.932944606413994
2012,14,"FINAL_KRIGING","Mxy","log1p",".respuesta ~ x_km + y_km",1.3544415662,9.54799816982438,13.403758164504,0.753393477781221,0.882168868792795,0.005,"gaussiano",0.00447784840957884,0.0773153410064216,29.0298171434276,"universal",2.51073194240821,3.5427448684667,0.982772147420378,0.906705539358601
2012,15,"FINAL_KRIGING","MT","raiz",".respuesta ~ temperatura_bilineal_c",1,18.4712556081602,23.9339593034542,0.734326063488882,0.856073390296536,0.005,"gaussiano",0.225725648992621,1.50376771242096,31.7629860017381,"universal",6.26060053802167,8.15433489557122,0.969161237529737,0.956268221574344
2012,16,"FINAL_KRIGING","Mxy_alt","original",".respuesta ~ x_km + y_km + altitud_m",3.06984852824171,13.1416540112813,16.2234664522941,0.0162686680134886,0.808688218859509,0.005,"esferico",0,278.267073568762,52.120756680749,"universal",4.59566633753666,6.21636373581904,0.855568463864318,0.943148688046647
2012,17,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",3.49536014477964,15.2681207161195,19.6060800211505,0.643287179622785,0.907621633468187,0.005,"gaussiano",0.0601325960993142,1.09182456200818,26.3674803449101,"universal",3.75152550266581,5.18262197407098,0.975074938372177,0.941690962099125
2012,18,"FINAL_KRIGING","Mxy_RA","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",5.68431322692093,15.6346001099774,20.1354433188674,0.838482668606137,0.8509889100423,0.005,"gaussiano",39.8297938067161,356.696104093994,24.550917707993,"universal",5.16240231325626,7.23947013431884,0.979120970856682,0.918367346938776
2012,19,"FINAL_KRIGING","MTA","raiz",".respuesta ~ temperatura_bilineal_c + altitud_m",1.90536289518305,18.2290562284424,23.2562587171855,0.794397226338383,0.765557548083475,0.005,"esferico",0.0756317325931364,1.61143434372659,54.1326017398848,"universal",6.1348231304802,8.86338832767944,0.970135941792006,0.954810495626822
2012,20,"FINAL_KRIGING","Mxy_R","original",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",6.69526813202559,17.5370276191815,22.1655721230298,0.860643713043531,0.782184073168579,0.005,"esferico",0,503.133588686139,45.5626414625607,"universal",6.12960909339027,8.81722105115117,0.977948804831161,0.931486880466472
2012,21,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",3.16061364135265,13.7817461167448,19.4355599499695,0.855174148674507,0.746074822586296,0.005,"esferico",0.118813511306122,3.50328487213953,38.9787876741117,"universal",4.43368675981639,7.66537315414481,0.977472210575494,0.934402332361516
2012,22,"FINAL_KRIGING","MTA","log1p",".respuesta ~ temperatura_bilineal_c + altitud_m",1.869975433577,9.91214297076467,13.7102722958478,0.869778928104258,0.794013879194709,0.005,"esferico",0.0156061349071132,0.206068369948815,57.4404100018015,"universal",3.29341704822584,5.15902437720167,0.981561556142145,0.969387755102041
2012,23,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",5.66868711634504,16.3744117772516,24.2451522664626,0.894571756132599,0.867446135558284,0.005,"gaussiano",0.225380348882594,2.84826688043255,33.9071810533411,"universal",4.48887151802469,7.28511989528669,0.990481236255976,0.908163265306122
2012,24,"REVISAR_COVARIANZA","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",4.59267603269215,19.774625596211,30.4205237600098,0.848662886548375,0.942725705302318,0.005,"gaussiano",0,3.67783908074401,38.1258156386813,NA,NA,NA,NA,NA
2012,25,"FINAL_KRIGING","Mxy_R","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia",4.68137453103862,16.9023101330058,25.3623850879367,0.933004545388514,0.81397457291328,0.005,"esferico",0.0251928643437341,2.17261114897403,66.6896002580626,"universal",5.14739466073004,9.51881976270179,0.990563056367569,0.948979591836735
2012,26,"FINAL_KRIGING","Mxy_RA","raiz",".respuesta ~ x_km + y_km + radiacion_bilineal_mj_m2_dia + altitud_m",4.99707859366038,13.8047773950764,21.6029162972293,0.865382821786548,0.830962465967874,0.005,"esferico",0.0224911016320378,1.63587511575306,69.6263015104433,"universal",4.65112042342503,8.1942313431719,0.980631670763251,0.93002915451895
2012,27,"FINAL_KRIGING","MTRA","log1p",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.77206929545698,9.3422709566652,16.4017260913661,0.816499535059168,0.713683606176043,0.005,"esferico",0.062703639401517,0.24424451314616,50.2604074975051,"universal",2.47580866189271,4.21456465319029,0.987883881837909,0.956268221574344
2012,28,"FINAL_KRIGING","MRA","log1p",".respuesta ~ radiacion_bilineal_mj_m2_dia + altitud_m",1.90071978957815,13.4823267756542,23.2947727101296,0.897753057321349,0.842353389709542,0.005,"exponencial",0.0484058387143553,1.36351944813651,52.1001658548404,"universal",3.38990594576152,6.13866413088688,0.992899627708577,0.941690962099125
2012,29,"FINAL_KRIGING","MTRA","raiz",".respuesta ~ temperatura_bilineal_c + radiacion_bilineal_mj_m2_dia +      altitud_m",2.63871682093177,21.9414023307044,30.7650890010442,0.787601057165599,0.898253813563646,0.005,"gaussiano",0.395864387870301,5.15444224875646,46.5345520877496,"universal",4.5328664870378,6.73343375355604,0.989825591215522,0.940233236151603
