"id_celda","semana","celda_raster","x","y","altitud_m","anio","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","clim_precipitacion_mm","clim_temperatura_bilineal_c","clim_radiacion_bilineal_mj_m2_dia"
1,38,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,42.6120948791504,21.331428527832,19.7743797302246,16.4857139587402,17.0478515625,34.0399713516235,20.042271733284,16.747719168663
1,39,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,79.0011367797852,21.6200008392334,20.0346145629883,16.1428565979004,17.0247993469238,42.0338650941849,19.9925260543823,16.6955045461655
1,40,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,63.203239440918,20.7242851257324,19.2604064941406,15.8800001144409,16.1884155273438,45.3967967033386,19.8315147161484,16.4085055589676
1,41,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,103.955017089844,20.2257137298584,18.8637447357178,13.4942855834961,13.9738368988037,61.8537441492081,19.6854709386826,15.5976331830025
1,42,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,132.696823120117,18.9728565216064,17.5802555084229,15.2414283752441,14.9441080093384,63.4424860477448,19.5836037397385,15.5266975164413
1,43,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,32.8488464355469,19.7099990844727,18.3903884887695,14.7200002670288,15.5838584899902,60.8517305850983,19.488692522049,15.1990384459496
1,44,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,101.629508972168,20.582857131958,19.1551647186279,13.5385713577271,14.6347093582153,74.9983587265015,19.3881682157516,15.4018232226372
1,45,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,40.6132278442383,20.2399997711182,18.9356479644775,14.457142829895,14.634015083313,57.0185409784317,19.5346992015839,14.846103310585
1,46,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,147.672149658203,19.8199996948242,18.4577541351318,14.8371429443359,15.129563331604,56.228043794632,19.2558467388153,14.1563239097595
1,47,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,91.6567306518555,19.9542865753174,18.5844211578369,15.8042860031128,15.7472982406616,61.5653967857361,19.3181784152985,14.7461495995522
1,48,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,0,19.7814292907715,18.508731842041,13.5042858123779,13.7641973495483,39.191605091095,19.5373266935349,14.2662331461906
1,49,30,-76.0749984513968,4.97499932907522,2018.1494140625,2011,46.8590965270996,19.7614288330078,18.4124221801758,13.4471426010132,13.3814897537231,58.1892551183701,19.5292439460754,14.3134743571281
