"id_celda","x","y","residual"
1,-76.0749984513968,4.97499932907522,-0.302452113710745
2,-76.0749984513968,4.92499932833016,-0.444554555409935
3,-76.0249984506518,4.92499932833016,-0.382322029362724
4,-76.1249984521419,4.8749993275851,0.0475755625918215
5,-76.0749984513968,4.8749993275851,-0.268965255192837
6,-76.0249984506518,4.8749993275851,-0.696275779916718
7,-76.224998453632,4.82499932684005,0.713730685689588
8,-76.1749984528869,4.82499932684005,-0.172036134533629
9,-76.1249984521419,4.82499932684005,-0.104531727766578
10,-76.0749984513968,4.82499932684005,-0.509019274965016
11,-76.0249984506518,4.82499932684005,-0.80600766258644
12,-75.9749984499067,4.82499932684005,-0.692731703521606
13,-75.9249984491616,4.82499932684005,-0.512578543456713
14,-76.224998453632,4.77499932609499,0.509950841821208
15,-76.1749984528869,4.77499932609499,0.558913311914071
16,-76.1249984521419,4.77499932609499,-0.535938596636105
17,-76.0749984513968,4.77499932609499,-0.606502818600512
18,-76.0249984506518,4.77499932609499,-0.495048149836777
19,-75.9749984499067,4.77499932609499,-0.758923553241187
20,-76.2749984543771,4.72499932534993,0.798812420093135
21,-76.224998453632,4.72499932534993,0.595796758995531
22,-76.1749984528869,4.72499932534993,-0.799874711596744
23,-76.1249984521419,4.72499932534993,-1.4317759251303
24,-76.0749984513968,4.72499932534993,-0.178251775712064
25,-76.0249984506518,4.72499932534993,-0.494227108526929
26,-75.9749984499067,4.72499932534993,0.311775923553957
27,-75.9249984491616,4.72499932534993,-0.169466368479915
28,-75.8749984484166,4.72499932534993,0.215997458790913
29,-75.8249984476715,4.72499932534993,0.516489840157261
30,-76.2749984543771,4.67499932460487,-0.225281998655542
31,-76.224998453632,4.67499932460487,-0.91666937719532
32,-76.1749984528869,4.67499932460487,-0.862747750253588
33,-76.1249984521419,4.67499932460487,-0.944619027594209
34,-76.0749984513968,4.67499932460487,-1.07973444360675
35,-76.0249984506518,4.67499932460487,-0.640226659427682
36,-75.9749984499067,4.67499932460487,0.806097722193801
37,-75.9249984491616,4.67499932460487,-0.41077818207091
38,-75.8749984484166,4.67499932460487,-0.289083177817569
39,-75.8249984476715,4.67499932460487,0.082504226263937
40,-75.7749984469265,4.67499932460487,-0.769957727230904
41,-75.7249984461814,4.67499932460487,0.436285071719818
42,-76.2749984543771,4.62499932385981,-0.0537061400280853
43,-76.224998453632,4.62499932385981,-0.248406773270172
44,-76.1749984528869,4.62499932385981,-0.516552176813291
45,-76.1249984521419,4.62499932385981,-0.829786332994451
46,-76.0749984513968,4.62499932385981,-0.948978390140424
47,-76.0249984506518,4.62499932385981,-1.06047972018573
48,-75.9749984499067,4.62499932385981,-0.0944233030050566
49,-75.9249984491616,4.62499932385981,0.20103595507574
50,-75.8749984484166,4.62499932385981,0.249597808645401
51,-76.3249984551221,4.57499932311476,-0.146550512973424
52,-76.2749984543771,4.57499932311476,-0.68909028585556
53,-76.224998453632,4.57499932311476,-0.231744009481279
54,-76.1749984528869,4.57499932311476,-0.979182543546186
55,-76.1249984521419,4.57499932311476,-0.754277410979233
56,-76.0749984513968,4.57499932311476,-0.894000139125805
57,-76.0249984506518,4.57499932311476,-1.3009383103986
58,-75.9749984499067,4.57499932311476,-0.13880214726807
59,-75.9249984491616,4.57499932311476,0.808642510265073
60,-75.8749984484166,4.57499932311476,0.385974297049203
61,-76.3249984551221,4.5249993223697,0.180901588181485
62,-76.2749984543771,4.5249993223697,-0.0498434998298737
63,-76.224998453632,4.5249993223697,-0.42072393427026
64,-76.1749984528869,4.5249993223697,-0.55680706073594
65,-76.1249984521419,4.5249993223697,-0.461989392296078
66,-76.0749984513968,4.5249993223697,-0.675343175350192
67,-76.0249984506518,4.5249993223697,-1.09333581176547
68,-75.9749984499067,4.5249993223697,0.0178090423561603
69,-75.9249984491616,4.5249993223697,0.473824757538338
70,-75.8749984484166,4.5249993223697,-0.0519798110788061
71,-76.3749984558672,4.47499932162464,0.790066992475224
72,-76.3249984551221,4.47499932162464,0.93574624085232
73,-76.2749984543771,4.47499932162464,0.39089970181576
74,-76.224998453632,4.47499932162464,0.488437557878965
75,-76.1749984528869,4.47499932162464,0.354671616114729
76,-76.1249984521419,4.47499932162464,0.0867583823596433
77,-76.0749984513968,4.47499932162464,-0.74309910958182
78,-76.0249984506518,4.47499932162464,0.0976569579025103
79,-75.9749984499067,4.47499932162464,0.687401424355195
80,-75.9249984491616,4.47499932162464,0.598761380512483
81,-75.8749984484166,4.47499932162464,0.563923658201971
82,-76.4249984566122,4.42499932087958,0.857126309193111
83,-76.3749984558672,4.42499932087958,1.26131757716179
84,-76.3249984551221,4.42499932087958,1.60716366228625
85,-76.2749984543771,4.42499932087958,0.7855410620328
86,-76.224998453632,4.42499932087958,0.351352926677191
87,-76.1749984528869,4.42499932087958,0.408037368574143
88,-76.1249984521419,4.42499932087958,-0.151322739564232
89,-76.0749984513968,4.42499932087958,-0.509264136063176
90,-76.0249984506518,4.42499932087958,-0.667759119552402
91,-75.9749984499067,4.42499932087958,0.826952238982487
92,-75.9249984491616,4.42499932087958,0.908094541298505
93,-76.5249984581023,4.37499932013452,1.56650228962196
94,-76.4749984573573,4.37499932013452,1.08030803389007
95,-76.4249984566122,4.37499932013452,1.54339433737824
96,-76.3749984558672,4.37499932013452,1.57052202819253
97,-76.3249984551221,4.37499932013452,1.60148532534766
98,-76.2749984543771,4.37499932013452,0.32369302434864
99,-76.224998453632,4.37499932013452,0.0289055322208556
100,-76.1749984528869,4.37499932013452,0.258962351099074
101,-76.1249984521419,4.37499932013452,-0.379797577890281
102,-76.0749984513968,4.37499932013452,-0.593370420315459
103,-76.0249984506518,4.37499932013452,-0.86034990258201
104,-75.9749984499067,4.37499932013452,0.00706364905414313
105,-75.9249984491616,4.37499932013452,-0.138956798722571
106,-75.8749984484166,4.37499932013452,-0.75339376995594
107,-75.8249984476715,4.37499932013452,-1.04301741113322
108,-76.5249984581023,4.32499931938946,1.32873861884518
109,-76.4749984573573,4.32499931938946,1.49149008633085
110,-76.4249984566122,4.32499931938946,1.40299842616847
111,-76.3749984558672,4.32499931938946,1.35845914951999
112,-76.3249984551221,4.32499931938946,1.02867476021812
113,-76.2749984543771,4.32499931938946,0.274063829713766
114,-76.224998453632,4.32499931938946,0.274315626570315
115,-76.1749984528869,4.32499931938946,0.299711130022142
116,-76.1249984521419,4.32499931938946,-0.182218898755926
117,-76.0749984513968,4.32499931938946,-0.412212580554385
118,-76.0249984506518,4.32499931938946,-0.417635101211791
119,-75.9749984499067,4.32499931938946,0.358955880034698
120,-75.9249984491616,4.32499931938946,0.438019213842068
121,-75.8749984484166,4.32499931938946,0.0416545650254392
122,-75.8249984476715,4.32499931938946,-0.541909396963338
123,-76.5249984581023,4.27499931864441,2.33152930006814
124,-76.4749984573573,4.27499931864441,2.50298663849531
125,-76.4249984566122,4.27499931864441,1.89702414573019
126,-76.3749984558672,4.27499931864441,0.942262346933005
127,-76.3249984551221,4.27499931864441,0.837584083450532
128,-76.2749984543771,4.27499931864441,0.906856280745327
129,-76.224998453632,4.27499931864441,0.908466020989747
130,-76.1749984528869,4.27499931864441,0.642758328209121
131,-76.1249984521419,4.27499931864441,0.0456528387169955
132,-76.0749984513968,4.27499931864441,-0.145864541929457
133,-76.0249984506518,4.27499931864441,-0.418088562989497
134,-75.9749984499067,4.27499931864441,1.07672026695586
135,-75.9249984491616,4.27499931864441,1.65347274322215
136,-75.8749984484166,4.27499931864441,1.88255301019288
137,-75.8249984476715,4.27499931864441,0.787410203268081
138,-77.2749984692782,4.22499931789935,0.0581680789517049
139,-76.4249984566122,4.22499931789935,1.99992830479823
140,-76.3749984558672,4.22499931789935,0.978853477772276
141,-76.3249984551221,4.22499931789935,0.909862958725086
142,-76.2749984543771,4.22499931789935,0.747603923085379
143,-76.224998453632,4.22499931789935,0.694280955281047
144,-76.1749984528869,4.22499931789935,0.456530344155199
145,-76.1249984521419,4.22499931789935,0.112758851015516
146,-76.0749984513968,4.22499931789935,-0.0306054502472068
147,-76.0249984506518,4.22499931789935,-0.358540418385782
148,-75.9749984499067,4.22499931789935,0.701736155346545
149,-75.9249984491616,4.22499931789935,1.16415734515401
150,-75.8749984484166,4.22499931789935,1.93061961754276
151,-75.8249984476715,4.22499931789935,0.922676635129835
152,-77.3749984707683,4.17499931715429,-1.11741111954243
153,-77.3249984700232,4.17499931715429,-0.950677754025251
154,-77.2749984692782,4.17499931715429,-0.566055051281577
155,-77.1749984677881,4.17499931715429,-0.175085736682912
156,-76.4249984566122,4.17499931715429,1.57409002241904
157,-76.3749984558672,4.17499931715429,0.656303752338643
158,-76.3249984551221,4.17499931715429,0.741425896214914
159,-76.2749984543771,4.17499931715429,0.535700262133324
160,-76.224998453632,4.17499931715429,0.244268314056313
161,-76.1749984528869,4.17499931715429,0.429243437543602
162,-76.1249984521419,4.17499931715429,0.0822406706032763
163,-76.0749984513968,4.17499931715429,0.477100301765135
164,-76.0249984506518,4.17499931715429,0.139228588441333
165,-75.9749984499067,4.17499931715429,0.197829101952224
166,-75.9249984491616,4.17499931715429,0.38988025440525
167,-75.8749984484166,4.17499931715429,1.10581596096518
168,-77.4249984715133,4.12499931640923,-1.60530848201382
169,-77.3749984707683,4.12499931640923,-1.26923735176118
170,-77.3249984700232,4.12499931640923,-1.03079827033841
171,-77.2749984692782,4.12499931640923,-0.479169547568122
172,-77.2249984685331,4.12499931640923,-0.26469264842875
173,-77.1749984677881,4.12499931640923,-0.258279251133234
174,-77.124998467043,4.12499931640923,-0.362155475302196
175,-76.4249984566122,4.12499931640923,1.27536535563659
176,-76.3749984558672,4.12499931640923,0.560917080498502
177,-76.3249984551221,4.12499931640923,0.703661745801507
178,-76.2749984543771,4.12499931640923,0.335405647463533
179,-76.224998453632,4.12499931640923,0.263577574258972
180,-76.1749984528869,4.12499931640923,-0.0461788101955746
181,-76.1249984521419,4.12499931640923,-0.00243570634974039
182,-76.0749984513968,4.12499931640923,0.459452667067488
183,-76.0249984506518,4.12499931640923,0.0772297639734649
184,-75.9749984499067,4.12499931640923,0.181254979209906
185,-75.9249984491616,4.12499931640923,0.420034185340552
186,-75.8749984484166,4.12499931640923,0.0102459819559166
187,-77.4249984715133,4.07499931566417,-0.897346230462001
188,-77.3749984707683,4.07499931566417,-1.33074646877112
189,-77.3249984700232,4.07499931566417,-0.719747692372903
190,-77.2749984692782,4.07499931566417,-0.655373689445576
191,-77.2249984685331,4.07499931566417,-0.211148496648191
192,-77.1749984677881,4.07499931566417,-0.142268139115134
193,-77.124998467043,4.07499931566417,-0.145761667222081
194,-77.074998466298,4.07499931566417,-0.0133092440730674
195,-77.0249984655529,4.07499931566417,0.0298652922681838
196,-76.9749984648078,4.07499931566417,0.635753086323389
197,-76.9249984640628,4.07499931566417,0.543842774047666
198,-76.4749984573573,4.07499931566417,1.35708709758565
199,-76.4249984566122,4.07499931566417,0.47743768851478
200,-76.3749984558672,4.07499931566417,0.190301691311579
201,-76.3249984551221,4.07499931566417,-0.0317096505285142
202,-76.2749984543771,4.07499931566417,0.101811803721324
203,-76.224998453632,4.07499931566417,-0.121490734263797
204,-76.1749984528869,4.07499931566417,0.204539076336491
205,-76.1249984521419,4.07499931566417,-0.0947403076456156
206,-76.0749984513968,4.07499931566417,-0.402325307794672
207,-76.0249984506518,4.07499931566417,-0.430151122553567
208,-75.9749984499067,4.07499931566417,0.400033217124322
209,-75.9249984491616,4.07499931566417,0.0157901171416714
210,-75.8749984484166,4.07499931566417,-0.790087472434558
211,-75.8249984476715,4.07499931566417,-1.15126261052869
212,-77.4249984715133,4.02499931491912,0.359053484441917
213,-77.3749984707683,4.02499931491912,-0.747018651124697
214,-77.3249984700232,4.02499931491912,-0.401811890784563
215,-77.1749984677881,4.02499931491912,0.303322614098922
216,-77.124998467043,4.02499931491912,0.13341902206675
217,-77.074998466298,4.02499931491912,-0.265908578696542
218,-77.0249984655529,4.02499931491912,-0.490300857864396
219,-76.9749984648078,4.02499931491912,0.0319065937152894
220,-76.9249984640628,4.02499931491912,-0.00854936376536499
221,-76.8749984633177,4.02499931491912,-0.386330707783756
222,-76.5249984581023,4.02499931491912,0.969017967681521
223,-76.4749984573573,4.02499931491912,0.27190914280134
224,-76.4249984566122,4.02499931491912,-0.163260881600202
225,-76.3749984558672,4.02499931491912,-0.441508227771576
226,-76.3249984551221,4.02499931491912,-0.403417093248625
227,-76.2749984543771,4.02499931491912,-0.125815894173165
228,-76.224998453632,4.02499931491912,-0.249923307841093
229,-76.1749984528869,4.02499931491912,-0.0400035173571478
230,-76.1249984521419,4.02499931491912,-0.323453208637777
231,-76.0749984513968,4.02499931491912,-0.185146225906747
232,-76.0249984506518,4.02499931491912,-0.316340776086052
233,-75.9749984499067,4.02499931491912,0.646305520764497
234,-75.9249984491616,4.02499931491912,0.676629512621617
235,-75.8749984484166,4.02499931491912,-0.930414002510698
236,-75.8249984476715,4.02499931491912,-1.63641425021532
237,-75.7749984469265,4.02499931491912,-1.39801739611474
238,-77.3749984707683,3.97499931417406,1.11920720426532
239,-77.3249984700232,3.97499931417406,0.213008912879763
240,-77.2749984692782,3.97499931417406,0.693190906629917
241,-77.2249984685331,3.97499931417406,1.14784236314876
242,-77.1749984677881,3.97499931417406,0.914606972539515
243,-77.124998467043,3.97499931417406,0.870344563094223
244,-77.074998466298,3.97499931417406,0.234379029344857
245,-77.0249984655529,3.97499931417406,0.290314006365263
246,-76.9749984648078,3.97499931417406,0.338190187638963
247,-76.9249984640628,3.97499931417406,-0.545368646116115
248,-76.8749984633177,3.97499931417406,-0.444432578615873
249,-76.8249984625727,3.97499931417406,-0.324444480974347
250,-76.7749984618276,3.97499931417406,-0.421238165310121
251,-76.7249984610826,3.97499931417406,-0.281107287812635
252,-76.6749984603375,3.97499931417406,-0.281258145904095
253,-76.6249984595924,3.97499931417406,-0.422765560990388
254,-76.5749984588474,3.97499931417406,0.0711073685285144
255,-76.5249984581023,3.97499931417406,-0.365351301220134
256,-76.4749984573573,3.97499931417406,-0.557911099445199
257,-76.4249984566122,3.97499931417406,-0.889595266219696
258,-76.3749984558672,3.97499931417406,-0.770267089091934
259,-76.3249984551221,3.97499931417406,-0.606622293923722
260,-76.2749984543771,3.97499931417406,-0.257773349201809
261,-76.224998453632,3.97499931417406,-0.425494999444633
262,-76.1749984528869,3.97499931417406,0.194136532164492
263,-76.1249984521419,3.97499931417406,-0.199113693353257
264,-76.0749984513968,3.97499931417406,-0.119875235858119
265,-76.0249984506518,3.97499931417406,0.576440873246177
266,-75.9749984499067,3.97499931417406,0.545692146890717
267,-75.9249984491616,3.97499931417406,0.0794432244010257
268,-75.8749984484166,3.97499931417406,-0.933078009486153
269,-75.8249984476715,3.97499931417406,-1.62669584755066
270,-77.2749984692782,3.924999313429,1.74551496477281
271,-77.2249984685331,3.924999313429,1.3272382240061
272,-77.1749984677881,3.924999313429,0.727010032651477
273,-77.124998467043,3.924999313429,0.854375543707602
274,-77.074998466298,3.924999313429,0.21105849401794
275,-77.0249984655529,3.924999313429,-0.307181238056017
276,-76.9749984648078,3.924999313429,0.121029445050273
277,-76.9249984640628,3.924999313429,-1.00767186518361
278,-76.8749984633177,3.924999313429,-0.83222458169803
279,-76.8249984625727,3.924999313429,-0.392318994886047
280,-76.7749984618276,3.924999313429,-0.804852985122976
281,-76.7249984610826,3.924999313429,-0.587364358761311
282,-76.6749984603375,3.924999313429,-0.881491613745987
283,-76.6249984595924,3.924999313429,-3.31707570455425
284,-76.5749984588474,3.924999313429,-0.795404504653447
285,-76.5249984581023,3.924999313429,-1.06413469240798
286,-76.4749984573573,3.924999313429,-1.27054810480337
287,-76.4249984566122,3.924999313429,-1.04956627245511
288,-76.3749984558672,3.924999313429,-1.06421801020584
289,-76.3249984551221,3.924999313429,-0.808955123947131
290,-76.2749984543771,3.924999313429,0.947579533332569
291,-76.224998453632,3.924999313429,0.644314880223146
292,-76.1749984528869,3.924999313429,1.86250938695861
293,-76.1249984521419,3.924999313429,1.15275491780647
294,-76.0749984513968,3.924999313429,0.0924972455868905
295,-76.0249984506518,3.924999313429,-0.296418833457593
296,-75.9749984499067,3.924999313429,-0.117239825645536
297,-75.9249984491616,3.924999313429,-0.559304377272041
298,-75.8749984484166,3.924999313429,-0.925482849688173
299,-75.8249984476715,3.924999313429,-1.67527787359817
300,-77.2749984692782,3.87499931268394,1.75563596268025
301,-77.2249984685331,3.87499931268394,1.5665902394813
302,-77.1749984677881,3.87499931268394,1.3422838943323
303,-77.124998467043,3.87499931268394,1.13597306922052
304,-77.0249984655529,3.87499931268394,-0.243020074435095
