"id_celda","x","y","precipitacion_mm","ajuste_tendencia","residual_tendencia"
151,-75.8249984476715,4.22499931789935,76.3125915527344,27.8517617666107,48.4608297861237
152,-77.3749984707683,4.17499931715429,104.82723236084,91.0367231480793,13.7905092127605
153,-77.3249984700232,4.17499931715429,99.1582489013672,88.9604244694159,10.1978244319513
154,-77.2749984692782,4.17499931715429,98.2651824951172,86.884125790753,11.3810567043642
155,-77.1749984677881,4.17499931715429,91.5575485229492,82.7315284334261,8.82602008952311
156,-76.4249984566122,4.17499931715429,44.6402435302734,51.5870482534749,-6.94680472320143
157,-76.3749984558672,4.17499931715429,38.3415489196777,49.510749574812,-11.1692006551343
158,-76.3249984551221,4.17499931715429,41.944206237793,47.4344508961485,-5.49024465835558
159,-76.2749984543771,4.17499931715429,40.6438217163086,45.3581522174851,-4.7143305011765
160,-76.224998453632,4.17499931715429,39.2050857543945,43.2818535388216,-4.0767677844271
161,-76.1749984528869,4.17499931715429,44.0850486755371,41.2055548601582,2.87949381537893
162,-76.1249984521419,4.17499931715429,41.959285736084,39.1292561814947,2.83002955458926
163,-76.0749984513968,4.17499931715429,49.8818511962891,37.0529575028313,12.8288936934578
164,-76.0249984506518,4.17499931715429,48.6723098754883,34.9766588241678,13.6956510513205
165,-75.9749984499067,4.17499931715429,52.9280891418457,32.9003601455044,20.0277289963413
166,-75.9249984491616,4.17499931715429,56.7346687316895,30.8240614668409,25.9106072648485
167,-75.8749984484166,4.17499931715429,72.0953216552734,28.747762788178,43.3475588670954
168,-77.4249984715133,4.12499931640923,102.556350708008,91.9327241696467,10.6236265383611
169,-77.3749984707683,4.12499931640923,99.6734924316406,89.8564254909833,9.81706694065733
170,-77.3249984700232,4.12499931640923,95.6056976318359,87.7801268123198,7.8255708195161
171,-77.2749984692782,4.12499931640923,98.3886871337891,85.703828133657,12.6848590001321
172,-77.2249984685331,4.12499931640923,95.1134872436523,83.6275294549935,11.4859577886588
173,-77.1749984677881,4.12499931640923,88.3917541503906,81.5512307763301,6.84052337406057
174,-77.124998467043,4.12499931640923,80.6308364868164,79.4749320976666,1.15590438914981
175,-76.4249984566122,4.12499931640923,41.9044418334961,50.4067505963788,-8.50230876288273
176,-76.3749984558672,4.12499931640923,36.4845123291016,48.330451917716,-11.8459395886144
177,-76.3249984551221,4.12499931640923,40.031909942627,46.2541532390525,-6.22224329642554
178,-76.2749984543771,4.12499931640923,37.1128349304199,44.177854560389,-7.06501962996912
179,-76.224998453632,4.12499931640923,37.8414001464844,42.1015558817256,-4.26015573524121
180,-76.1749984528869,4.12499931640923,36.6712684631348,40.0252572030621,-3.35398873992736
181,-76.1249984521419,4.12499931640923,39.938793182373,37.9489585243987,1.98983465797437
182,-76.0749984513968,4.12499931640923,47.6546249389648,35.8726598457352,11.7819650932296
183,-76.0249984506518,4.12499931640923,46.7494354248047,33.7963611670718,12.9530742577329
