"anio","semana","termino","beta_mco","se_mco","beta_mcg","se_mcg"
2021,30,"altitud_m",0.000100314667663597,2.08597725545677e-05,7.5648226327427e-05,3.76763373499708e-05
2022,30,"(Intercept)",13.5159255756211,1.05691445467886,23.0511778141896,4.92648548265459
2022,30,"x_km",-0.0970053213096688,0.0161089818460316,-0.163967183087277,0.0664209786874441
2022,30,"y_km",0.0945165981386165,0.0119177364281176,0.136468555661202,0.0627974970817417
2022,30,"altitud_m",0.00488924107985592,0.000774441832396806,0.000804208860630464,0.00134856987750947
2023,30,"(Intercept)",2.75202673397507,0.0127885493545752,2.9694794428292,0.0970559132692214
2023,30,"x_km",-0.014953482436743,0.000300501266130748,-0.0121846534772914,0.00161330563541103
2023,30,"y_km",0.00982706264990055,0.000300186713815605,0.00782956741964566,0.00162269784045645
2024,30,"(Intercept)",-1.21312500097418,0.490524153368478,-2.82771413640021,1.25594011968652
2024,30,"temperatura_bilineal_c",0.315553338340099,0.0114988002864779,0.345214970256204,0.0276830394738913
2024,30,"radiacion_bilineal_mj_m2_dia",-0.235726544282972,0.02362002505017,-0.174087587755604,0.061801111212739
2024,30,"altitud_m",-0.000298002868717959,3.32511444339891e-05,-0.000179144065262446,6.46740981521966e-05
2025,30,"(Intercept)",-12.1844839476832,0.56783491754161,-9.62797163781364,2.61345922673547
2025,30,"temperatura_bilineal_c",0.813749139769391,0.0238912674974089,0.728130905055266,0.118946489911409
2025,30,"altitud_m",-0.000261420575218701,7.51564247018922e-05,-0.000161777130507574,0.000124185491991989
2011,31,"(Intercept)",4.31060306255422,0.0134709239706839,4.58229921211189,0.0978211190912051
2011,31,"x_km",-0.0138430077187961,0.000316535487873246,-0.00897405904914392,0.0015886193583121
2011,31,"y_km",0.00351789478720274,0.000316204151596972,0.00153701268258089,0.00159448558721543
2012,31,"(Intercept)",3.70269382242375,1.2714336706082,-0.368458210801668,5.25019564720403
2012,31,"temperatura_bilineal_c",0.306551941008789,0.017488860478618,0.33149882191226,0.069266007113884
2012,31,"radiacion_bilineal_mj_m2_dia",-0.445470078994918,0.0646151425723225,-0.203709506759786,0.269353570004125
2012,31,"altitud_m",-1.89079358758599e-05,3.45117659282454e-05,-1.76300127317734e-05,6.93592288215523e-05
2013,31,"(Intercept)",2.16160585147436,0.0848645905606658,2.05455551700023,0.269297963277134
2013,31,"x_km",-0.0315265737176722,0.00129346527778169,-0.0328207891222001,0.00444628380598577
2013,31,"y_km",0.0214019345899071,0.000956930637011152,0.022380614037672,0.00411188629128731
2013,31,"altitud_m",-0.00034570991187504,6.21835463868043e-05,-9.72135974720374e-05,0.000109561181086864
2014,31,"(Intercept)",-6.24214432863032,0.170325946106823,-4.97668829439814,1.19238111252682
2014,31,"temperatura_bilineal_c",0.425400236202043,0.00808220365205945,0.365121525712103,0.0545504826258873
2015,31,"(Intercept)",-7.3564642411764,2.85179796216742,-14.223040364915,10.4153502755614
2015,31,"x_km",-0.0295589361914978,0.00140374327858048,-0.0286871682067366,0.00498628658330012
2015,31,"y_km",0.00515043457344825,0.00110413407595561,0.00289214879060497,0.00514393698320645
2015,31,"radiacion_bilineal_mj_m2_dia",0.584394964580857,0.171920234431087,1.00988225011361,0.633278204880184
2015,31,"altitud_m",-2.65627782156617e-05,5.02528547730309e-05,8.82076567725958e-05,7.82906085152567e-05
2016,31,"(Intercept)",-0.777510371343779,0.907410487136305,5.88175622007528,4.66588615127858
2016,31,"temperatura_bilineal_c",0.306582955509268,0.0152226161795419,0.185697105495389,0.071725895919484
2016,31,"radiacion_bilineal_mj_m2_dia",-0.164685990184251,0.0475302012870143,-0.455652594674047,0.24786928538893
2016,31,"altitud_m",-5.4337952785717e-05,3.63255862103352e-05,3.72463947215787e-05,5.89240126349104e-05
2017,31,"(Intercept)",1.18197132722054,0.0751283231157708,1.46344443237187,0.204693702739059
2017,31,"x_km",-0.0274405489280552,0.00114506977157625,-0.0235920458604379,0.00338442402265284
2017,31,"y_km",0.00938079207508123,0.000847144770531374,0.0134079483618122,0.00300293429449094
2017,31,"altitud_m",0.000136572572320326,5.50494091183147e-05,6.89145739423903e-06,0.000103775429089146
2018,31,"(Intercept)",-47.4189072538321,7.36871532596912,-66.0069431099967,26.4384591912039
2018,31,"x_km",0.00333225132374678,0.00285928182468982,0.0117101642674002,0.00929494912481364
2018,31,"y_km",-0.00721186779971294,0.00289366656705438,-0.0164610778694942,0.00964601921068061
2018,31,"radiacion_bilineal_mj_m2_dia",3.36783134050532,0.451652691976342,4.52496729592175,1.61735710808926
2018,31,"altitud_m",-0.000220788433556162,8.84029910625857e-05,-0.000196419774101925,0.000171922048085408
2019,31,"(Intercept)",5.10599684633533,0.152511271866358,5.10298734986213,0.532738698421706
2019,31,"x_km",-0.0739742939861072,0.00232450346282459,-0.0733604647597128,0.00868518161451937
2019,31,"y_km",0.045387011152115,0.00171971263367055,0.0320436967528335,0.00828795155273299
2019,31,"altitud_m",-0.000493578523164347,0.000111750869072216,-6.68754957350577e-05,0.000165407232434233
2020,31,"(Intercept)",1.5488551126114,0.0529090384131718,2.29190892523657,0.370308187515751
2020,31,"x_km",-0.0338282712844434,0.00124323976020239,-0.0360832216357948,0.00623600711792379
2020,31,"y_km",0.0281027296242845,0.00124193838816531,0.0288911802694312,0.00627559924650272
2021,31,"(Intercept)",38.091773054097,2.30579244864045,25.7488523036497,8.78589718951451
2021,31,"x_km",-0.0332255595067926,0.00159734546768384,-0.0295687862998305,0.00549433966780093
2021,31,"y_km",0.0150364923573327,0.000753024991712044,0.0073991887132237,0.00308631389998233
2021,31,"radiacion_bilineal_mj_m2_dia",-1.87454808195429,0.137695559191253,-1.09868568539123,0.527298449219422
2021,31,"altitud_m",0.000355410591981117,4.85832134430469e-05,6.38073011636338e-05,8.09470147440709e-05
2022,31,"(Intercept)",7.5281562362818,0.119854152424929,8.91204272082274,0.372396781160852
2022,31,"x_km",-0.0293526928233789,0.00182675935316955,-0.0181789994294853,0.00620190553421775
2022,31,"y_km",0.023669963127368,0.00135147191155575,0.0125059582373753,0.00584057500307364
2022,31,"altitud_m",0.000717580804175501,8.78217428226315e-05,0.000116815384264002,0.000134692870905453
2023,31,"(Intercept)",-2.60635008416535,0.255385422528753,-2.48643248292217,1.14442593724517
2023,31,"temperatura_bilineal_c",0.268933470946379,0.010303700809386,0.267423386330851,0.05034765944484
2023,31,"altitud_m",-0.00028076895571076,3.68994996521659e-05,-0.000116021405002959,6.10173259638158e-05
2024,31,"(Intercept)",6.37836727250782,0.0655689109970937,6.63347937429634,0.393341208989108
2024,31,"x_km",-0.0955727425349771,0.00154071742049397,-0.08495653002567,0.0070738296813695
2024,31,"y_km",0.0549274161292856,0.00153910466112747,0.047994309131825,0.00710938794659772
2025,31,"(Intercept)",5.03095925634234,0.0792685400435736,5.52355516032627,0.23656538931585
2025,31,"x_km",-0.0361317778291866,0.00120817296695157,-0.0344422515625166,0.0039382852196418
2025,31,"y_km",0.021633761822266,0.000893829735319539,0.0177675130617239,0.00367475287107748
2025,31,"altitud_m",-3.12361673326938e-05,5.80831051472541e-05,3.29502859166844e-05,9.17990432622232e-05
2011,32,"(Intercept)",5.89249420182397,0.185905045747622,5.36082263489425,0.620783898858081
2011,32,"x_km",-0.0664774323802969,0.00283347530519306,-0.0724026332880102,0.0101384657459476
