"celda","x","y","sesgo_medio","n"
769,-76.1249984521419,3.97499931417406,NA,0
770,-76.0749984513968,3.97499931417406,NA,0
771,-76.0249984506518,3.97499931417406,NA,0
772,-75.9749984499067,3.97499931417406,NA,0
773,-75.9249984491616,3.97499931417406,NA,0
774,-75.8749984484166,3.97499931417406,NA,0
775,-75.8249984476715,3.97499931417406,NA,0
783,-77.2749984692782,3.924999313429,NA,0
784,-77.2249984685331,3.924999313429,NA,0
785,-77.1749984677881,3.924999313429,NA,0
786,-77.124998467043,3.924999313429,NA,0
787,-77.074998466298,3.924999313429,NA,0
788,-77.0249984655529,3.924999313429,NA,0
789,-76.9749984648078,3.924999313429,NA,0
790,-76.9249984640628,3.924999313429,-0.228052286001352,52
791,-76.8749984633177,3.924999313429,-0.0105588619525616,52
792,-76.8249984625727,3.924999313429,0.425570231217604,52
793,-76.7749984618276,3.924999313429,NA,0
794,-76.7249984610826,3.924999313429,NA,0
795,-76.6749984603375,3.924999313429,NA,0
796,-76.6249984595924,3.924999313429,NA,0
797,-76.5749984588474,3.924999313429,NA,0
798,-76.5249984581023,3.924999313429,NA,0
799,-76.4749984573573,3.924999313429,NA,0
800,-76.4249984566122,3.924999313429,NA,0
801,-76.3749984558672,3.924999313429,NA,0
802,-76.3249984551221,3.924999313429,NA,0
803,-76.2749984543771,3.924999313429,-0.228215621067927,52
804,-76.224998453632,3.924999313429,0.0328118250920222,52
805,-76.1749984528869,3.924999313429,NA,0
806,-76.1249984521419,3.924999313429,NA,0
807,-76.0749984513968,3.924999313429,NA,0
808,-76.0249984506518,3.924999313429,NA,0
809,-75.9749984499067,3.924999313429,NA,0
810,-75.9249984491616,3.924999313429,NA,0
811,-75.8749984484166,3.924999313429,NA,0
812,-75.8249984476715,3.924999313429,NA,0
820,-77.2749984692782,3.87499931268394,NA,0
821,-77.2249984685331,3.87499931268394,NA,0
822,-77.1749984677881,3.87499931268394,NA,0
823,-77.124998467043,3.87499931268394,NA,0
825,-77.0249984655529,3.87499931268394,NA,0
826,-76.9749984648078,3.87499931268394,NA,0
827,-76.9249984640628,3.87499931268394,-0.234128365149865,52
828,-76.8749984633177,3.87499931268394,-0.01059601857112,52
829,-76.8249984625727,3.87499931268394,0.432206667386568,52
830,-76.7749984618276,3.87499931268394,NA,0
831,-76.7249984610826,3.87499931268394,NA,0
832,-76.6749984603375,3.87499931268394,NA,0
833,-76.6249984595924,3.87499931268394,NA,0
834,-76.5749984588474,3.87499931268394,NA,0
835,-76.5249984581023,3.87499931268394,NA,0
836,-76.4749984573573,3.87499931268394,NA,0
837,-76.4249984566122,3.87499931268394,NA,0
838,-76.3749984558672,3.87499931268394,NA,0
839,-76.3249984551221,3.87499931268394,NA,0
840,-76.2749984543771,3.87499931268394,-0.231344039623554,52
841,-76.224998453632,3.87499931268394,0.0151985608614408,52
842,-76.1749984528869,3.87499931268394,NA,0
843,-76.1249984521419,3.87499931268394,NA,0
844,-76.0749984513968,3.87499931268394,NA,0
845,-76.0249984506518,3.87499931268394,NA,0
846,-75.9749984499067,3.87499931268394,NA,0
847,-75.9249984491616,3.87499931268394,NA,0
848,-75.8749984484166,3.87499931268394,NA,0
861,-77.074998466298,3.82499931193888,NA,0
862,-77.0249984655529,3.82499931193888,NA,0
863,-76.9749984648078,3.82499931193888,NA,0
864,-76.9249984640628,3.82499931193888,-0.240204224219689,52
865,-76.8749984633177,3.82499931193888,-0.0106333952683669,52
866,-76.8249984625727,3.82499931193888,0.438843140235314,52
867,-76.7749984618276,3.82499931193888,NA,0
868,-76.7249984610826,3.82499931193888,NA,0
869,-76.6749984603375,3.82499931193888,NA,0
870,-76.6249984595924,3.82499931193888,NA,0
871,-76.5749984588474,3.82499931193888,NA,0
872,-76.5249984581023,3.82499931193888,NA,0
873,-76.4749984573573,3.82499931193888,NA,0
874,-76.4249984566122,3.82499931193888,NA,0
875,-76.3749984558672,3.82499931193888,NA,0
876,-76.3249984551221,3.82499931193888,NA,0
877,-76.2749984543771,3.82499931193888,-0.234472861656776,52
878,-76.224998453632,3.82499931193888,-0.00241503348717323,52
879,-76.1749984528869,3.82499931193888,NA,0
880,-76.1249984521419,3.82499931193888,NA,0
881,-76.0749984513968,3.82499931193888,NA,0
882,-76.0249984506518,3.82499931193888,NA,0
883,-75.9749984499067,3.82499931193888,NA,0
884,-75.9249984491616,3.82499931193888,NA,0
885,-75.8749984484166,3.82499931193888,NA,0
897,-77.124998467043,3.77499931119382,NA,0
898,-77.074998466298,3.77499931119382,NA,0
899,-77.0249984655529,3.77499931119382,NA,0
900,-76.9749984648078,3.77499931119382,NA,0
901,-76.9249984640628,3.77499931119382,-0.246280303368202,52
902,-76.8749984633177,3.77499931119382,-0.0106709186847393,52
903,-76.8249984625727,3.77499931119382,0.445479209606464,52
904,-76.7749984618276,3.77499931119382,NA,0
905,-76.7249984610826,3.77499931119382,NA,0
906,-76.6749984603375,3.77499931119382,NA,0
907,-76.6249984595924,3.77499931119382,NA,0
908,-76.5749984588474,3.77499931119382,NA,0
909,-76.5249984581023,3.77499931119382,NA,0
910,-76.4749984573573,3.77499931119382,NA,0
911,-76.4249984566122,3.77499931119382,NA,0
912,-76.3749984558672,3.77499931119382,NA,0
913,-76.3249984551221,3.77499931119382,NA,0
914,-76.2749984543771,3.77499931119382,-0.237601757049561,52
915,-76.224998453632,3.77499931119382,-0.0200288112346943,52
916,-76.1749984528869,3.77499931119382,NA,0
917,-76.1249984521419,3.77499931119382,NA,0
918,-76.0749984513968,3.77499931119382,NA,0
919,-76.0249984506518,3.77499931119382,NA,0
920,-75.9749984499067,3.77499931119382,NA,0
921,-75.9249984491616,3.77499931119382,NA,0
933,-77.1749984677881,3.72499931044877,NA,0
934,-77.124998467043,3.72499931044877,NA,0
935,-77.074998466298,3.72499931044877,NA,0
936,-77.0249984655529,3.72499931044877,NA,0
937,-76.9749984648078,3.72499931044877,NA,0
938,-76.9249984640628,3.72499931044877,-0.25235652923584,52
939,-76.8749984633177,3.72499931044877,-0.0107082220224234,52
940,-76.8249984625727,3.72499931044877,0.452115499056303,52
941,-76.7749984618276,3.72499931044877,NA,0
942,-76.7249984610826,3.72499931044877,NA,0
943,-76.6749984603375,3.72499931044877,NA,0
944,-76.6249984595924,3.72499931044877,NA,0
945,-76.5749984588474,3.72499931044877,NA,0
946,-76.5249984581023,3.72499931044877,NA,0
947,-76.4749984573573,3.72499931044877,NA,0
948,-76.4249984566122,3.72499931044877,NA,0
949,-76.3749984558672,3.72499931044877,NA,0
950,-76.3249984551221,3.72499931044877,NA,0
951,-76.2749984543771,3.72499931044877,-0.240730359004094,52
952,-76.224998453632,3.72499931044877,-0.0376422588641827,52
953,-76.1749984528869,3.72499931044877,NA,0
954,-76.1249984521419,3.72499931044877,NA,0
955,-76.0749984513968,3.72499931044877,NA,0
956,-76.0249984506518,3.72499931044877,NA,0
957,-75.9749984499067,3.72499931044877,NA,0
971,-77.124998467043,3.67499930970371,NA,0
972,-77.074998466298,3.67499930970371,NA,0
973,-77.0249984655529,3.67499930970371,NA,0
974,-76.9749984648078,3.67499930970371,NA,0
975,-76.9249984640628,3.67499930970371,-0.258432424985445,52
976,-76.8749984633177,3.67499930970371,-0.0107454520005446,52
977,-76.8249984625727,3.67499930970371,0.458751971905048,52
978,-76.7749984618276,3.67499930970371,NA,0
979,-76.7249984610826,3.67499930970371,NA,0
980,-76.6749984603375,3.67499930970371,NA,0
981,-76.6249984595924,3.67499930970371,NA,0
982,-76.5749984588474,3.67499930970371,NA,0
983,-76.5249984581023,3.67499930970371,NA,0
984,-76.4749984573573,3.67499930970371,NA,0
985,-76.4249984566122,3.67499930970371,NA,0
986,-76.3749984558672,3.67499930970371,NA,0
987,-76.3249984551221,3.67499930970371,NA,0
988,-76.2749984543771,3.67499930970371,-0.243859181037316,52
989,-76.224998453632,3.67499930970371,-0.0552559265723595,52
990,-76.1749984528869,3.67499930970371,NA,0
991,-76.1249984521419,3.67499930970371,NA,0
992,-76.0749984513968,3.67499930970371,NA,0
993,-76.0249984506518,3.67499930970371,NA,0
994,-75.9749984499067,3.67499930970371,NA,0
1008,-77.124998467043,3.62499930895865,NA,0
1009,-77.074998466298,3.62499930895865,NA,0
1010,-77.0249984655529,3.62499930895865,NA,0
1011,-76.9749984648078,3.62499930895865,NA,0
1012,-76.9249984640628,3.62499930895865,-0.264508540813739,52
1013,-76.8749984633177,3.62499930895865,-0.0107828653775729,52
1014,-76.8249984625727,3.62499930895865,0.465388114635761,52
1015,-76.7749984618276,3.62499930895865,NA,0
1016,-76.7249984610826,3.62499930895865,NA,0
1017,-76.6749984603375,3.62499930895865,NA,0
1018,-76.6249984595924,3.62499930895865,NA,0
1019,-76.5749984588474,3.62499930895865,NA,0
1020,-76.5249984581023,3.62499930895865,NA,0
1021,-76.4749984573573,3.62499930895865,NA,0
1022,-76.4249984566122,3.62499930895865,NA,0
1023,-76.3749984558672,3.62499930895865,NA,0
1024,-76.3249984551221,3.62499930895865,NA,0
1025,-76.2749984543771,3.62499930895865,-0.246987966390756,52
1026,-76.224998453632,3.62499930895865,-0.0728694842411922,52
1027,-76.1749984528869,3.62499930895865,NA,0
1028,-76.1249984521419,3.62499930895865,NA,0
1029,-76.0749984513968,3.62499930895865,NA,0
1030,-76.0249984506518,3.62499930895865,NA,0
1043,-77.2249984685331,3.57499930821359,NA,0
1044,-77.1749984677881,3.57499930821359,NA,0
1045,-77.124998467043,3.57499930821359,NA,0
1046,-77.074998466298,3.57499930821359,NA,0
1047,-77.0249984655529,3.57499930821359,NA,0
1048,-76.9749984648078,3.57499930821359,NA,0
1049,-76.9249984640628,3.57499930821359,-0.270584509922908,52
1050,-76.8749984633177,3.57499930821359,-0.0108202053950383,52
1051,-76.8249984625727,3.57499930821359,0.472024367405818,52
1052,-76.7749984618276,3.57499930821359,NA,0
1053,-76.7249984610826,3.57499930821359,NA,0
1054,-76.6749984603375,3.57499930821359,NA,0
1055,-76.6249984595924,3.57499930821359,NA,0
1056,-76.5749984588474,3.57499930821359,NA,0
1057,-76.5249984581023,3.57499930821359,NA,0
1058,-76.4749984573573,3.57499930821359,NA,0
1059,-76.4249984566122,3.57499930821359,NA,0
1060,-76.3749984558672,3.57499930821359,NA,0
1061,-76.3249984551221,3.57499930821359,NA,0
1062,-76.2749984543771,3.57499930821359,-0.250116751744197,52
1063,-76.224998453632,3.57499930821359,-0.0904830785898062,52
1064,-76.1749984528869,3.57499930821359,NA,0
1065,-76.1249984521419,3.57499930821359,NA,0
1066,-76.0749984513968,3.57499930821359,NA,0
1067,-76.0249984506518,3.57499930821359,NA,0
1078,-77.3249984700232,3.52499930746853,NA,0
1079,-77.2749984692782,3.52499930746853,NA,0
1080,-77.2249984685331,3.52499930746853,NA,0
1081,-77.1749984677881,3.52499930746853,NA,0
1082,-77.124998467043,3.52499930746853,NA,0
1083,-77.074998466298,3.52499930746853,NA,0
1084,-77.0249984655529,3.52499930746853,NA,0
1085,-76.9749984648078,3.52499930746853,NA,0
