"id_celda","x","y","observado_mm","predicho_mm","error_mm","varianza_kriging","tipo_kriging"
69,-75.9249984491616,4.5249993223697,56.0639877319336,55.9566704155624,0.107317316371216,0.295656542209754,"universal"
70,-75.8749984484166,4.5249993223697,49.8213081359863,57.262398184556,-7.44109004856966,0.348834480472176,"universal"
71,-76.3749984558672,4.47499932162464,54.9071273803711,55.1809173124492,-0.273789932078138,0.375892789758433,"universal"
72,-76.3249984551221,4.47499932162464,55.367504119873,53.0944093946263,2.27309472524671,0.295380182539926,"universal"
73,-76.2749984543771,4.47499932162464,46.4273910522461,49.5381927317272,-3.11080167948106,0.300116851938973,"universal"
74,-76.224998453632,4.47499932162464,48.8215408325195,44.4232311733107,4.39830965920884,0.302249372176625,"universal"
75,-76.1749984528869,4.47499932162464,47.8320426940918,44.4929875880151,3.33905510607671,0.297394063645867,"universal"
76,-76.1249984521419,4.47499932162464,47.3580093383789,42.9603788554831,4.39763048289581,0.296772252268405,"universal"
77,-76.0749984513968,4.47499932162464,38.5742416381836,43.8492393017162,-5.27499766353259,0.29716000190317,"universal"
78,-76.0249984506518,4.47499932162464,50.3164672851562,43.6612959734974,6.65517131165887,0.297015058940422,"universal"
79,-75.9749984499067,4.47499932162464,59.8482627868652,55.0839783423177,4.76428444454752,0.297228907270075,"universal"
80,-75.9249984491616,4.47499932162464,58.8312301635742,60.9793453017597,-2.14811513818544,0.296306822451238,"universal"
81,-75.8749984484166,4.47499932162464,60.4811134338379,51.5432428618304,8.93787057200751,0.389162795533855,"universal"
82,-76.4249984566122,4.42499932087958,55.437183380127,60.2176157579324,-4.78043237780541,0.377449798679558,"universal"
83,-76.3749984558672,4.42499932087958,56.1239128112793,57.943153442516,-1.8192406312367,0.302089056793794,"universal"
84,-76.3249984551221,4.42499932087958,60.386474609375,53.8797841906371,6.50669041873787,0.296193632943972,"universal"
85,-76.2749984543771,4.42499932087958,47.5570068359375,47.7548386626402,-0.197831826702746,0.298971256003811,"universal"
86,-76.224998453632,4.42499932087958,43.0300064086914,45.1862790009689,-2.15627259227749,0.302678789502407,"universal"
87,-76.1749984528869,4.42499932087958,48.6592903137207,45.4051542421123,3.25413607160838,0.296793646186297,"universal"
88,-76.1249984521419,4.42499932087958,44.4797134399414,44.5843183393227,-0.104604899381265,0.298796563902853,"universal"
89,-76.0749984513968,4.42499932087958,40.8434066772461,40.114149898661,0.729256778585139,0.29574759640462,"universal"
90,-76.0249984506518,4.42499932087958,39.5651664733887,46.8669391556236,-7.3017726822349,0.296044495437028,"universal"
91,-75.9749984499067,4.42499932087958,61.9356727600098,52.762656964416,9.17301579559378,0.295912713777166,"universal"
92,-75.9249984491616,4.42499932087958,64.6640319824219,56.4188873583842,8.24514462403764,0.31556619394468,"universal"
93,-76.5249984581023,4.37499932013452,69.7870178222656,65.3736567274345,4.41336109483109,0.488251372933637,"universal"
94,-76.4749984573573,4.37499932013452,58.1464080810547,61.8734357870429,-3.72702770598819,0.330517567669166,"universal"
95,-76.4249984566122,4.37499932013452,60.593994140625,56.2409636663402,4.35303047428476,0.296559942133502,"universal"
96,-76.3749984558672,4.37499932013452,58.260612487793,57.3395018804325,0.921110607360461,0.294901193103336,"universal"
97,-76.3249984551221,4.37499932013452,59.0272483825684,51.1776584031425,7.84958997942586,0.296680533766767,"universal"
98,-76.2749984543771,4.37499932013452,40.6070213317871,45.8440551419347,-5.23703381014754,0.294894470891904,"universal"
99,-76.224998453632,4.37499932013452,39.1309852600098,42.5748706331927,-3.44388537318297,0.294903606346411,"universal"
100,-76.1749984528869,4.37499932013452,46.025562286377,43.1906484050772,2.83491388129976,0.295024026630359,"universal"
101,-76.1249984521419,4.37499932013452,40.4879035949707,43.0710945466262,-2.58319095165553,0.295088417944711,"universal"
102,-76.0749984513968,4.37499932013452,39.1286849975586,38.9522910632819,0.176393934276653,0.294896521946017,"universal"
103,-76.0249984506518,4.37499932013452,37.1436424255371,43.1510803579855,-6.00743793244843,0.294853275529365,"universal"
104,-75.9749984499067,4.37499932013452,50.2130584716797,50.2490794427752,-0.0360209710955317,0.29524848635944,"universal"
105,-75.9249984491616,4.37499932013452,49.4452209472656,55.7104272410291,-6.26520629376351,0.296495015671698,"universal"
106,-75.8749984484166,4.37499932013452,44.6594924926758,51.0241512806912,-6.36465878801539,0.318386650385627,"universal"
107,-75.8249984476715,4.37499932013452,44.2312126159668,49.0750344561515,-4.8438218401847,0.433757719840649,"universal"
108,-76.5249984581023,4.32499931938946,60.4852676391602,69.644465764667,-9.15919812550688,0.336634459311641,"universal"
109,-76.4749984573573,4.32499931938946,60.1876106262207,60.5270676217501,-0.339456995529446,0.307251239836394,"universal"
110,-76.4249984566122,4.32499931938946,54.4532318115234,56.9857333095415,-2.53250149801806,0.295710540075668,"universal"
111,-76.3749984558672,4.32499931938946,53.0776977539062,51.6186652618116,1.45903249209461,0.296975717522734,"universal"
