"x","y","predicho_raiz","varianza"
-75.9249984491616,4.62499932385981,7.20143700140839,2.89234680047822e-26
-75.8749984484166,4.62499932385981,7.2532004822925,5.76647156910612e-26
-76.3249984551221,4.57499932311476,6.41471876162716,-2.22044604910503e-16
-76.2749984543771,4.57499932311476,6.04904222709962,4.44089209882344e-16
-76.224998453632,4.57499932311476,6.33349291282517,4.44089209917341e-16
-76.1749984528869,4.57499932311476,5.44819221261696,2.22044604927581e-16
-76.1249984521419,4.57499932311476,5.88601398868953,2.22044605007616e-16
-76.0749984513968,4.57499932311476,6.00180376278519,6.66133814782635e-16
-76.0249984506518,4.57499932311476,5.68508256112492,-2.22044604923735e-16
-75.9749984499067,4.57499932311476,6.88414198194929,-4.44089209740153e-16
-75.9249984491616,4.57499932311476,7.78290243106419,2.40725076472206e-26
-75.8749984484166,4.57499932311476,7.41357677544846,-2.22044604911724e-16
-76.3249984551221,4.5249993223697,6.9162652079189,-2.22044604923288e-16
-76.2749984543771,4.5249993223697,6.60940068377471,7.64812925517687e-28
-76.224998453632,4.5249993223697,6.17203106260363,-2.220446048569e-16
-76.1749984528869,4.5249993223697,5.98853509990734,-2.22044604908751e-16
-76.1249984521419,4.5249993223697,6.29961265705331,2.88901107564933e-27
-76.0749984513968,4.5249993223697,6.28373615919766,-2.22044604912733e-16
-76.0249984506518,4.5249993223697,5.9063229833867,7.03480166472903e-26
-75.9749984499067,4.5249993223697,7.05763063261916,-2.22044604823662e-16
-75.9249984491616,4.5249993223697,7.48758891312374,7.08777540435606e-26
-75.8749984484166,4.5249993223697,7.05842107953233,-2.22044604917645e-16
-76.3749984558672,4.47499932162464,7.40993437085451,-2.22044604904317e-16
-76.3249984551221,4.47499932162464,7.44093435798711,2.59298245209897e-27
-76.2749984543771,4.47499932162464,6.8137648221997,-2.22044604922906e-16
-76.224998453632,4.47499932162464,6.98724128912975,-2.22044604916096e-16
-76.1749984528869,4.47499932162464,6.91607133379145,2.2411416665572e-25
-76.1249984521419,4.47499932162464,6.88171558104365,2.22044605011038e-16
-76.0749984513968,4.47499932162464,6.21081650334186,-2.22044604802411e-16
-76.0249984506518,4.47499932162464,7.09341013090011,3.68913191106064e-27
-75.9749984499067,4.47499932162464,7.73616589706201,3.44861780660451e-26
-75.9249984491616,4.47499932162464,7.67015189964151,-2.22044604917436e-16
-75.8749984484166,4.47499932162464,7.77696042383127,-2.22044604897173e-16
-76.4249984566122,4.42499932087958,7.44561504377758,-4.44089209849774e-16
-76.3749984558672,4.42499932087958,7.49158947161945,-6.66133814772413e-16
-76.3249984551221,4.42499932087958,7.77087347789005,-4.44089209846724e-16
-76.2749984543771,4.42499932087958,6.89615884648385,-2.22044604923527e-16
-76.224998453632,4.42499932087958,6.55972609250504,-2.22044604916351e-16
-76.1749984528869,4.42499932087958,6.9756211417852,-6.66133814770416e-16
-76.1249984521419,4.42499932087958,6.66931131676588,-2.22044604924743e-16
-76.0749984513968,4.42499932087958,6.39088465529195,-2.22044604883268e-16
-76.0249984506518,4.42499932087958,6.29008477473783,1.37788919455307e-26
-75.9749984499067,4.42499932087958,7.86992203010994,-4.44089209847294e-16
-75.9249984491616,4.42499932087958,8.04139490277787,-2.22044604753387e-16
-76.5249984581023,4.37499932013452,8.3538624493264,-2.22044604924248e-16
-76.4749984573573,4.37499932013452,7.62537920900034,-2.22044604924479e-16
-76.4249984566122,4.37499932013452,7.78421442026265,2.25360467434789e-26
-76.3749984558672,4.37499932013452,7.63286397676475,-6.66133814769893e-16
-76.3249984551221,4.37499932013452,7.68291926174995,-2.22044604884296e-16
-76.2749984543771,4.37499932013452,6.37236387314685,-6.66133814768716e-16
-76.224998453632,4.37499932013452,6.25547642150538,-2.22044604920838e-16
-76.1749984528869,4.37499932013452,6.78421419814977,-6.66133814755562e-16
-76.1249984521419,4.37499932013452,6.36301057636797,1.62975014087967e-26
-76.0749984513968,4.37499932013452,6.2552925589103,-2.22044604923482e-16
-76.0249984506518,4.37499932013452,6.09455842744469,2.24080890505621e-28
-75.9749984499067,4.37499932013452,7.08611730580857,-4.44089209847453e-16
-75.9249984491616,4.37499932013452,7.03172958433881,-6.66133814774116e-16
-75.8749984484166,4.37499932013452,6.68277580745275,-2.22044604920065e-16
-75.8249984476715,4.37499932013452,6.65065505164467,2.40116037736951e-27
-76.5249984581023,4.32499931938946,7.77722750336906,2.55798552973955e-27
-76.4749984573573,4.32499931938946,7.75806745434845,-6.66133814774578e-16
-76.4249984566122,4.32499931938946,7.37924330887141,-6.66133814769942e-16
-76.3749984558672,4.32499931938946,7.28544423861073,-8.88178419692093e-16
-76.3249984551221,4.32499931938946,6.89055524518264,-2.2204460492464e-16
-76.2749984543771,4.32499931938946,6.22486523095518,-2.22044604920185e-16
-76.224998453632,4.32499931938946,6.48730990621968,-2.22044604919177e-16
-76.1749984528869,4.32499931938946,6.81703217264099,-2.22044604800038e-16
-76.1249984521419,4.32499931938946,6.48895969323208,6.10786496215575e-27
-76.0749984513968,4.32499931938946,6.38631855588692,-2.22044604917675e-16
-76.0249984506518,4.32499931938946,6.51313628092236,-2.22044604913854e-16
-75.9749984499067,4.32499931938946,7.4475545159349,-2.22044604921747e-16
-75.9249984491616,4.32499931938946,7.59171522217795,-4.44089209849551e-16
-75.8749984484166,4.32499931938946,7.49709772540009,-4.4408920983602e-16
-75.8249984476715,4.32499931938946,7.21047909355161,-2.22044604922729e-16
-76.5249984581023,4.27499931864441,8.34277200860707,-2.22044604923691e-16
-76.4749984573573,4.27499931864441,8.12525634361243,-2.22044604922316e-16
-76.4249984566122,4.27499931864441,7.27466255794942,2.22044604928886e-16
-76.3749984558672,4.27499931864441,6.54892132445611,-4.44089209796178e-16
-76.3249984551221,4.27499931864441,6.46217343595461,2.50308331251592e-27
-76.2749984543771,4.27499931864441,6.76893925706026,-6.66133814719745e-16
-76.224998453632,4.27499931864441,7.12100643202774,1.51715371258865e-26
-76.1749984528869,4.27499931864441,7.08136545408694,-8.88178419632645e-16
-76.1249984521419,4.27499931864441,6.63574154076984,-2.22044604741625e-16
-76.0749984513968,4.27499931864441,6.58568495586379,8.93575254131789e-27
-76.0249984506518,4.27499931864441,6.51704636400163,-2.22044604867371e-16
-75.9749984499067,4.27499931864441,8.1836422283767,-4.44089209808566e-16
-75.9249984491616,4.27499931864441,8.79377738118738,-2.22044604890846e-16
-75.8749984484166,4.27499931864441,9.27047031563377,-2.22044604814161e-16
-75.8249984476715,4.27499931864441,8.48776980885586,-2.22044604866746e-16
-77.2749984692782,4.22499931789935,10.631549925613,-4.44089184758683e-16
-76.4249984566122,4.22499931789935,7.14295704363035,-6.66133814774654e-16
-76.3749984558672,4.22499931789935,6.506346318744,-2.22044604912967e-16
-76.3249984551221,4.22499931789935,6.55619756424902,-6.66133814770782e-16
-76.2749984543771,4.22499931789935,6.61528425532937,-2.22044604922808e-16
-76.224998453632,4.22499931789935,6.83086530574241,-8.87866085145544e-16
-76.1749984528869,4.22499931789935,6.78357203233092,-8.86123310453399e-16
-76.1249984521419,4.22499931789935,6.60160063783362,-2.21246409085754e-16
-76.0749984513968,4.22499931789935,6.63592089818679,-6.61556088193436e-16
-76.0249984506518,4.22499931789935,6.57186512059781,3.0812975570221e-25
-75.9749984499067,4.22499931789935,7.83101175955078,-6.66133814760802e-16
-75.9249984491616,4.22499931789935,8.31340951174432,-6.66133814773187e-16
-75.8749984484166,4.22499931789935,9.2139760215651,7.79625062875088e-26
-75.8249984476715,4.22499931789935,8.73570784497366,-2.22044604890209e-16
-77.3749984707683,4.17499931715429,10.2385170977461,-2.21944939281585e-16
-77.3249984700232,4.17499931715429,9.95782350222011,-4.4364855344149e-16
-77.2749984692782,4.17499931715429,9.9128796267844,-2.21955275064168e-16
-77.1749984677881,4.17499931715429,9.56857087150162,1.04980622464194e-18
-76.4249984566122,4.17499931715429,6.6813354600913,-6.66133814773627e-16
-76.3749984558672,4.17499931715429,6.19205530657452,2.22044604925578e-16
-76.3249984551221,4.17499931715429,6.47643468567336,9.59288845267284e-28
-76.2749984543771,4.17499931715429,6.37525071791758,-2.22044604864517e-16
-76.224998453632,4.17499931715429,6.2613964699893,7.95282096789674e-19
-76.1749984528869,4.17499931715429,6.6396572709393,-4.43945916952017e-16
-76.1249984521419,4.17499931715429,6.47759876312851,-4.39266297836793e-16
-76.0749984513968,4.17499931715429,7.06270848869533,5.27004461255272e-19
-76.0249984506518,4.17499931715429,6.97655429818247,-4.40647101521469e-16
-75.9749984499067,4.17499931715429,7.27516935485668,-2.21923657490819e-16
-75.9249984491616,4.17499931715429,7.53224194590757,-4.40907568033884e-16
-75.8749984484166,4.17499931715429,8.49089639880698,5.19173561687428e-26
-77.4249984715133,4.12499931640923,10.1270109463754,-4.44089209848254e-16
-77.3749984707683,4.12499931640923,9.98366127388348,-4.42277918725077e-16
-77.3249984700232,4.12499931640923,9.77781660862158,-4.43940430298048e-16
-77.2749984692782,4.12499931640923,9.91910717422637,-4.43832410825868e-16
-77.2249984685331,4.12499931640923,9.75261437993179,-4.43943058311565e-16
-77.1749984677881,4.12499931640923,9.40168889883039,-6.65057936146691e-16
-77.124998467043,4.12499931640923,8.97946749461327,-4.43901636637015e-16
-76.4249984566122,4.12499931640923,6.47336402757454,-4.44089209849745e-16
-76.3749984558672,4.12499931640923,6.04024108203485,-6.66133814773905e-16
-76.3249984551221,4.12499931640923,6.32707751988443,3.57092645953072e-27
-76.2749984543771,4.12499931640923,6.09203044398335,-2.22044604867674e-16
-76.224998453632,4.12499931640923,6.15153640536121,-2.20925379179019e-16
-76.1749984528869,4.12499931640923,6.05568067711094,-2.21256780567066e-16
-76.1249984521419,4.12499931640923,6.31971464406211,-2.21624486402476e-16
-76.0749984513968,4.12499931640923,6.90323293384809,-6.66131559560607e-16
-76.0249984506518,4.12499931640923,6.83735587963686,-4.44073165857624e-16
-75.9749984499067,4.12499931640923,7.12064161345764,-2.21938064312732e-16
-75.9249984491616,4.12499931640923,7.45189754207202,-4.43590193266805e-16
-75.8749984484166,4.12499931640923,7.4221826108128,-2.22043696796915e-16
-77.4249984715133,4.07499931566417,10.7524950547463,-2.2204460492469e-16
-77.3749984707683,4.07499931566417,9.84714723124165,-6.66133814765443e-16
-77.3249984700232,4.07499931566417,10.0197345556859,-4.43283108576114e-16
-77.2749984692782,4.07499931566417,9.68357996229857,-6.66073519766007e-16
-77.2249984685331,4.07499931566417,9.75081611543322,-4.43592243489641e-16
-77.1749984677881,4.07499931566417,9.45039628424117,-2.21948976431625e-16
-77.124998467043,4.07499931566417,9.12775160180201,2.22077401281653e-16
-77.074998466298,4.07499931566417,8.97380534857326,-2.17647292967752e-16
-77.0249984655529,4.07499931566417,8.75221878258102,-2.21555566583153e-16
-76.9749984648078,4.07499931566417,9.11482277401268,-2.19647323231527e-16
-76.9249984640628,4.07499931566417,8.80915974830695,-2.20670593084861e-16
-76.4749984573573,4.07499931566417,6.18260662130376,-4.44089209849964e-16
-76.4249984566122,4.07499931566417,5.57294332432536,2.22044604925686e-16
-76.3749984558672,4.07499931566417,5.52351070717045,-4.44089209849243e-16
-76.3249984551221,4.07499931566417,5.54097707181688,3.71341867365049e-28
-76.2749984543771,4.07499931566417,5.72396062886195,-2.22044604913853e-16
-76.224998453632,4.07499931566417,5.62857704867718,-2.2193686364235e-16
-76.1749984528869,4.07499931566417,6.19619048200245,-2.1941145807072e-16
-76.1249984521419,4.07499931566417,6.10126927412412,-2.18491784959085e-16
-76.0749984513968,4.07499931566417,5.95743562920516,-2.20212856836526e-16
-76.0249984506518,4.07499931566417,6.20959903522141,-4.43914862358405e-16
-75.9749984499067,4.07499931566417,7.16934618279245,-2.21547331809806e-16
-75.9249984491616,4.07499931566417,6.97702452015077,-6.66133026657343e-16
-75.8749984484166,4.07499931566417,6.67333682481571,-6.64774783516581e-16
-75.8249984476715,4.07499931566417,6.51169883207812,2.34950301796794e-19
-77.4249984715133,4.02499931491912,11.9414752512727,-4.44089209845533e-16
-77.3749984707683,4.02499931491912,10.3667242295935,-4.44089209846955e-16
-77.3249984700232,4.02499931491912,10.2650582956925,-2.21315759749506e-16
-77.1749984677881,4.02499931491912,9.83401288631666,2.224301546948e-16
-77.124998467043,4.02499931491912,9.3489126786983,-2.22043140069591e-16
-77.074998466298,4.02499931491912,8.66569934239432,-2.20520243232521e-16
-77.0249984655529,4.02499931491912,8.18258449549278,-6.65463959771936e-16
-76.9749984648078,4.02499931491912,8.46630959346067,-2.17837946079077e-16
-76.9249984640628,4.02499931491912,8.20969602888674,5.68822725796906e-19
-76.8749984633177,4.02499931491912,7.63655440600018,-4.39500914485232e-16
-76.5249984581023,4.02499931491912,5.69781430819091,-2.22044604913582e-16
-76.4749984573573,4.02499931491912,5.19363959203121,-2.22044604921837e-16
-76.4249984566122,4.02499931491912,4.93137240143114,-4.44089209849254e-16
-76.3749984558672,4.02499931491912,4.83971133293431,-6.66133814774354e-16
-76.3249984551221,4.02499931491912,5.04219126008198,8.87619648257297e-29
-76.2749984543771,4.02499931491912,5.36264712258572,-2.22044604922546e-16
-76.224998453632,4.02499931491912,5.36730583760099,-2.21244619153985e-16
-76.1749984528869,4.02499931491912,5.78983276020243,-2.21939626469278e-16
-76.1249984521419,4.02499931491912,5.70824096307944,-2.21612699977215e-16
-76.0749984513968,4.02499931491912,5.96904717948828,-2.20014961620768e-16
-76.0249984506518,4.02499931491912,5.96714657322228,-4.38010823775092e-16
-75.9749984499067,4.02499931491912,7.25537147165122,-2.21913404425383e-16
-75.9249984491616,4.02499931491912,7.51798051176922,-6.62136329789141e-16
-75.8749984484166,4.02499931491912,6.48226622336857,-4.39367350148019e-16
-75.8249984476715,4.02499931491912,6.15265004197886,-4.43015428452755e-16
-75.7749984469265,4.02499931491912,6.61077447598716,-2.21494648235616e-16
-77.3749984707683,3.97499931417406,12.1436020822984,-2.22044604919411e-16
-77.3249984700232,3.97499931417406,10.7983404509277,-4.4408920978942e-16
-77.2749984692782,3.97499931417406,10.8707951276134,-6.66100149822755e-16
-77.2249984685331,3.97499931417406,10.9488044957088,-4.42715618344952e-16
-77.1749984677881,3.97499931417406,10.3627062658527,-2.1912445061336e-16
-77.124998467043,3.97499931417406,10.0005317546607,-2.22044403233882e-16
-77.074998466298,3.97499931417406,9.08169102185305,-2.22024121122698e-16
-77.0249984655529,3.97499931417406,8.87662716845173,-2.21947718323682e-16
-76.9749984648078,3.97499931417406,8.68938134768905,-2.22042089688717e-16
-76.9249984640628,3.97499931417406,7.58907120601853,-2.21272050292577e-16
-76.8749984633177,3.97499931417406,7.49586194640617,1.18900254775086e-18
-76.8249984625727,3.97499931417406,7.26393865888802,-6.66133814773107e-16
-76.7749984618276,3.97499931417406,6.75588817209821,3.25399986192626e-27
-76.7249984610826,3.97499931417406,6.50364377520297,-2.22044604923645e-16
-76.6749984603375,3.97499931417406,5.90103322696559,-2.22044604917851e-16
-76.6249984595924,3.97499931417406,5.02519079197273,-2.22044604917934e-16
-76.5749984588474,3.97499931417406,4.96803480075312,-2.22044604918359e-16
-76.5249984581023,3.97499931417406,4.45335264460627,5.84812741683549e-27
-76.4749984573573,3.97499931417406,4.47624761995211,-6.66133814775033e-16
-76.4249984566122,3.97499931417406,4.19763710220658,-4.4408920984085e-16
-76.3749984558672,3.97499931417406,4.36586068458579,-6.6613381476481e-16
-76.3249984551221,3.97499931417406,4.74353189281101,1.51137653293649e-27
-76.2749984543771,3.97499931417406,5.11856512497386,-2.22044604914437e-16
-76.224998453632,3.97499931417406,5.04252394436478,-2.21910833864866e-16
-76.1749984528869,3.97499931417406,5.85070778241195,-2.20776167094525e-16
-76.1249984521419,3.97499931417406,5.72040904843321,-2.20850678423042e-16
-76.0749984513968,3.97499931417406,6.0447521179718,-2.21863234570395e-16
-76.0249984506518,3.97499931417406,6.73099980221381,-4.4394178681201e-16
-75.9749984499067,3.97499931417406,6.84619960753133,-2.22042865417824e-16
-75.9249984491616,3.97499931417406,6.83568944862456,-6.65518863752671e-16
-75.8749984484166,3.97499931417406,6.47377268820921,-4.42069150888062e-16
-75.8249984476715,3.97499931417406,6.2765117632767,-2.18757993388924e-16
-77.2749984692782,3.924999313429,11.8080704068615,4.76556458031626e-19
-77.2249984685331,3.924999313429,11.0124829295413,-4.44088790940939e-16
-77.1749984677881,3.924999313429,10.0684349612221,-6.6439862360413e-16
-77.124998467043,3.924999313429,9.88255310924415,-2.22042767883346e-16
-77.074998466298,3.924999313429,8.95317783306837,-2.21915696702571e-16
-77.0249984655529,3.924999313429,8.1679374588413,-4.43963023589808e-16
-76.9749984648078,3.924999313429,8.34972153616187,2.87687955293553e-18
-76.9249984640628,3.924999313429,6.99375009817987,-6.65343457150466e-16
-76.8749984633177,3.924999313429,6.96978888871968,1.05735845768858e-18
-76.8249984625727,3.924999313429,7.04143847334661,-4.44089208510478e-16
-76.7749984618276,3.924999313429,6.20945866091178,-4.4408920983385e-16
-76.7249984610826,3.924999313429,5.98533778003084,9.26546619094588e-28
-76.6749984603375,3.924999313429,5.2086839278159,2.22044604929177e-16
-76.6249984595924,3.924999313429,2.2999402826269,2.22044604929529e-16
-76.5749984588474,3.924999313429,4.41237933720632,4.63676234313763e-26
-76.5249984581023,3.924999313429,3.91971835837375,6.96643372791695e-28
-76.4749984573573,3.924999313429,3.84504603424096,-2.22044604923373e-16
-76.4249984566122,3.924999313429,4.03337857139586,-2.22044604922654e-16
-76.3749984558672,3.924999313429,4.1364826714978,-2.22044604923693e-16
-76.3249984551221,3.924999313429,4.48670138847742,2.5860090236252e-26
-76.2749984543771,3.924999313429,6.20207516797081,-6.66133814774567e-16
-76.224998453632,3.924999313429,5.95102732789257,1.07659183044099e-18
-76.1749984528869,3.924999313429,7.2655244553695,-6.65593001153586e-16
-76.1249984521419,3.924999313429,6.81061296838449,-6.66012808191944e-16
-76.0749984513968,3.924999313429,6.26683127951349,2.04139758290289e-22
-76.0249984506518,3.924999313429,6.05761175602791,-6.63089325318918e-16
-75.9749984499067,3.924999313429,6.61932043223616,-4.44085297354898e-16
-75.9249984491616,3.924999313429,6.64399902795719,-8.88165050370288e-16
-75.8749984484166,3.924999313429,6.58481169249621,3.03200942610242e-18
-75.8249984476715,3.924999313429,6.30541655190729,1.73614416911729e-19
-77.2749984692782,3.87499931268394,11.7171242361857,-2.22044604920417e-16
-77.2249984685331,3.87499931268394,11.1498991683712,-4.40481903992724e-16
-77.1749984677881,3.87499931268394,10.5850859464923,-4.44028048211e-16
-77.124998467043,3.87499931268394,10.0638521600972,4.29108075056512e-19
-77.0249984655529,3.87499931268394,8.12880207015174,4.44548864882867e-16
-76.9749984648078,3.87499931268394,8.10178521345879,2.70136570970105e-20
-76.9249984640628,3.87499931268394,7.30834582105532,4.47141893857347e-16
-76.8749984633177,3.87499931268394,7.04291512822765,2.22044615491654e-16
-76.8249984625727,3.87499931268394,6.99789833126257,-6.65684255120756e-16
-76.7749984618276,3.87499931268394,6.21682295342865,-2.22044604921368e-16
-76.7249984610826,3.87499931268394,5.59016465519508,5.1403409984598e-27
-76.6749984603375,3.87499931268394,4.87241842922868,-2.2204460492441e-16
-76.6249984595924,3.87499931268394,2.35591923342413,-2.22044604919693e-16
-76.5749984588474,3.87499931268394,4.03023380216608,-2.22044604918626e-16
-76.5249984581023,3.87499931268394,4.04261136894184,-2.22044604924715e-16
-76.4749984573573,3.87499931268394,3.44852565830725,-2.22044604908949e-16
-76.4249984566122,3.87499931268394,3.72211694963928,-2.22044604918728e-16
-76.3749984558672,3.87499931268394,4.09799998744445,-2.22044604922954e-16
-76.3249984551221,3.87499931268394,4.49807973792544,-2.22044604924576e-16
-76.2749984543771,3.87499931268394,5.57241007085828,-2.22044604923885e-16
-76.224998453632,3.87499931268394,5.73145820796918,-2.21517786970977e-16
-76.1749984528869,3.87499931268394,6.13081053112512,2.2219751777325e-16
-76.1249984521419,3.87499931268394,7.7810482627118,4.44198535112468e-16
-76.0749984513968,3.87499931268394,6.8307136848634,-2.22000582919012e-16
-76.0249984506518,3.87499931268394,7.03229972632836,4.44819594389894e-16
-75.9749984499067,3.87499931268394,7.40704882213004,-2.22013410172142e-16
-75.9249984491616,3.87499931268394,7.61641697825624,-2.18692784525219e-16
-75.8749984484166,3.87499931268394,7.10814775207522,-2.20223456881539e-16
-77.074998466298,3.82499931193888,9.13539555604091,-2.19025115600566e-16
-77.0249984655529,3.82499931193888,8.44105149864826,-4.43053893355708e-16
-76.9749984648078,3.82499931193888,8.47895721501775,2.29069982771381e-19
-76.9249984640628,3.82499931193888,7.46656262915655,-6.64320192966731e-16
-76.8749984633177,3.82499931193888,7.25916395139229,-4.43955976677914e-16
-76.8249984625727,3.82499931193888,6.63575332562071,-6.65146306082015e-16
-76.7749984618276,3.82499931193888,6.28675805751894,-4.44089209833281e-16
-76.7249984610826,3.82499931193888,5.50911546810981,-2.22044604915232e-16
-76.6749984603375,3.82499931193888,4.96702305754657,4.91611860643712e-27
-76.6249984595924,3.82499931193888,2.34074076428639,2.3698160548519e-27
-76.5749984588474,3.82499931193888,3.94563325390133,-2.22044604861875e-16
-76.5249984581023,3.82499931193888,3.9004834144493,1.01807323501042e-26
-76.4749984573573,3.82499931193888,3.23305495594253,-2.22044604923898e-16
-76.4249984566122,3.82499931193888,4.402780018728,-2.22044604925031e-16
-76.3749984558672,3.82499931193888,5.10892029585073,-2.22044604887573e-16
-76.3249984551221,3.82499931193888,4.79101502783578,2.69290651475074e-27
-76.2749984543771,3.82499931193888,4.89686162444079,-6.66133814771802e-16
-76.224998453632,3.82499931193888,5.03632700399429,1.21224567146062e-19
-76.1749984528869,3.82499931193888,6.77970735081503,-6.64158761101468e-16
-76.1249984521419,3.82499931193888,7.71898079345623,-6.66091870632559e-16
-76.0749984513968,3.82499931193888,7.39379143981413,3.26944139259356e-20
-76.0249984506518,3.82499931193888,6.99036752894276,-6.64112929722596e-16
-75.9749984499067,3.82499931193888,7.20623540024879,-4.43511271357214e-16
-75.9249984491616,3.82499931193888,7.35447759934568,-2.22044604916357e-16
-75.8749984484166,3.82499931193888,6.78203441108742,-2.22044604850425e-16
-77.124998467043,3.77499931119382,10.4610425218776,-2.22044604908729e-16
-77.074998466298,3.77499931119382,9.32524680457888,1.34011378682682e-26
-77.0249984655529,3.77499931119382,8.53289354303667,-2.22044604922565e-16
-76.9749984648078,3.77499931119382,8.38121963256523,-2.220446048823e-16
-76.9249984640628,3.77499931119382,7.18435918765591,-2.16297798638346e-16
-76.8749984633177,3.77499931119382,6.92950253417182,-4.43603437787082e-16
-76.8249984625727,3.77499931119382,6.63948404720472,-8.88150738962015e-16
-76.7749984618276,3.77499931119382,6.06326761007034,2.97999000946235e-20
-76.7249984610826,3.77499931119382,5.30432972663625,-6.66133814763026e-16
-76.6749984603375,3.77499931119382,4.63349917181338,-2.22044604923949e-16
-76.6249984595924,3.77499931119382,4.0078374850738,-2.22044602602992e-16
-76.5749984588474,3.77499931119382,3.84844572226683,-2.22044604286109e-16
-76.5249984581023,3.77499931119382,4.05127303284357,-2.22044603760918e-16
-76.4749984573573,3.77499931119382,4.39247781885807,-4.44089209843337e-16
-76.4249984566122,3.77499931119382,4.68773742074516,1.25685352492636e-26
-76.3749984558672,3.77499931119382,4.91462119706291,-6.66133814769752e-16
-76.3249984551221,3.77499931119382,5.42871401176496,2.33701108924222e-26
-76.2749984543771,3.77499931119382,5.87387203994939,-2.22044604798239e-16
-76.224998453632,3.77499931119382,6.76548347589422,-2.2191544638828e-16
-76.1749984528869,3.77499931119382,6.55775323586069,-2.22044460081707e-16
-76.1249984521419,3.77499931119382,7.42635273026185,-6.65057704504292e-16
-76.0749984513968,3.77499931119382,7.0284743870539,-2.22044604920398e-16
-76.0249984506518,3.77499931119382,7.36825951779206,-6.66133814705355e-16
-75.9749984499067,3.77499931119382,7.13401465088645,-2.22044604917887e-16
-75.9249984491616,3.77499931119382,6.84570674705682,-2.22044604916073e-16
-77.1749984677881,3.72499931044877,10.4029403784731,-2.22044604911029e-16
-77.124998467043,3.72499931044877,10.1218309505737,7.28717925006088e-27
-77.074998466298,3.72499931044877,9.43344574806262,-2.22044604922507e-16
-77.0249984655529,3.72499931044877,8.54127667785078,-2.22044604924405e-16
-76.9749984648078,3.72499931044877,8.33429402217996,-2.2204460492407e-16
