"celda","x","y","fraccion_dentro","centro_dentro"
30,-76.0749984513968,4.97499932907522,0.842962961294688,TRUE
31,-76.0249984506518,4.97499932907522,0.207407406996936,FALSE
66,-76.1249984521419,4.92499932833016,0.154074073769152,FALSE
67,-76.0749984513968,4.92499932833016,0.93333333148621,TRUE
68,-76.0249984506518,4.92499932833016,0.758518517017365,TRUE
69,-75.9749984499067,4.92499932833016,0.0785185183631256,FALSE
103,-76.1249984521419,4.8749993275851,0.471111110178754,TRUE
104,-76.0749984513968,4.8749993275851,0.99999999802094,TRUE
105,-76.0249984506518,4.8749993275851,0.99999999802094,TRUE
106,-75.9749984499067,4.8749993275851,0.45037036947906,FALSE
107,-75.9249984491616,4.8749993275851,0.235555555089377,FALSE
138,-76.224998453632,4.82499932684004,0.462222221307456,TRUE
139,-76.1749984528869,4.82499932684004,0.706666665268131,TRUE
140,-76.1249984521419,4.82499932684004,0.943703701836057,TRUE
141,-76.0749984513968,4.82499932684004,0.99999999802094,TRUE
142,-76.0249984506518,4.82499932684004,0.99999999802094,TRUE
143,-75.9749984499067,4.82499932684004,0.99999999802094,TRUE
144,-75.9249984491616,4.82499932684004,0.717037035617977,TRUE
173,-76.3249984551221,4.77499932609499,0.0148148147854954,FALSE
174,-76.2749984543771,4.77499932609499,0.512592591578141,FALSE
175,-76.224998453632,4.77499932609499,0.992592590628192,TRUE
176,-76.1749984528869,4.77499932609499,0.99999999802094,TRUE
177,-76.1249984521419,4.77499932609499,0.99999999802094,TRUE
178,-76.0749984513968,4.77499932609499,0.99999999802094,TRUE
179,-76.0249984506518,4.77499932609499,0.99999999802094,TRUE
180,-75.9749984499067,4.77499932609499,0.99999999802094,TRUE
181,-75.9249984491616,4.77499932609499,0.583703702548519,FALSE
182,-75.8749984484166,4.77499932609499,0.348148147459142,FALSE
183,-75.8249984476715,4.77499932609499,0.038518518442288,FALSE
210,-76.3249984551221,4.72499932534993,0.0311111110495403,FALSE
211,-76.2749984543771,4.72499932534993,0.86814814643003,TRUE
212,-76.224998453632,4.72499932534993,0.99999999802094,TRUE
213,-76.1749984528869,4.72499932534993,0.99999999802094,TRUE
214,-76.1249984521419,4.72499932534993,0.99999999802094,TRUE
215,-76.0749984513968,4.72499932534993,0.99999999802094,TRUE
216,-76.0249984506518,4.72499932534993,0.99999999802094,TRUE
217,-75.9749984499067,4.72499932534993,0.99999999802094,TRUE
218,-75.9249984491616,4.72499932534993,0.99999999802094,TRUE
219,-75.8749984484166,4.72499932534993,0.991111109149642,TRUE
220,-75.8249984476715,4.72499932534993,0.639999998733401,TRUE
221,-75.7749984469265,4.72499932534993,0.331851851195097,FALSE
222,-75.7249984461814,4.72499932534993,0.15999999968335,FALSE
247,-76.3249984551221,4.67499932460487,0.0222222221782431,FALSE
248,-76.2749984543771,4.67499932460487,0.985185183235444,TRUE
249,-76.224998453632,4.67499932460487,0.99999999802094,TRUE
250,-76.1749984528869,4.67499932460487,0.99999999802094,TRUE
251,-76.1249984521419,4.67499932460487,0.99999999802094,TRUE
252,-76.0749984513968,4.67499932460487,0.99999999802094,TRUE
253,-76.0249984506518,4.67499932460487,0.99999999802094,TRUE
254,-75.9749984499067,4.67499932460487,0.99999999802094,TRUE
255,-75.9249984491616,4.67499932460487,0.99999999802094,TRUE
256,-75.8749984484166,4.67499932460487,0.99999999802094,TRUE
257,-75.8249984476715,4.67499932460487,0.878518516779877,TRUE
258,-75.7749984469265,4.67499932460487,0.893333331565373,TRUE
259,-75.7249984461814,4.67499932460487,0.782222220674157,TRUE
284,-76.3249984551221,4.62499932385981,0.296296295709908,FALSE
285,-76.2749984543771,4.62499932385981,0.99999999802094,TRUE
286,-76.224998453632,4.62499932385981,0.99999999802094,TRUE
287,-76.1749984528869,4.62499932385981,0.99999999802094,TRUE
288,-76.1249984521419,4.62499932385981,0.99999999802094,TRUE
289,-76.0749984513968,4.62499932385981,0.99999999802094,TRUE
290,-76.0249984506518,4.62499932385981,0.99999999802094,TRUE
291,-75.9749984499067,4.62499932385981,0.99999999802094,TRUE
292,-75.9249984491616,4.62499932385981,0.99999999802094,TRUE
293,-75.8749984484166,4.62499932385981,0.884444442694075,TRUE
294,-75.8249984476715,4.62499932385981,0.054814814706333,FALSE
320,-76.3749984558672,4.57499932311475,0.0474074073135853,FALSE
321,-76.3249984551221,4.57499932311475,0.819259257637896,TRUE
322,-76.2749984543771,4.57499932311475,0.99999999802094,TRUE
323,-76.224998453632,4.57499932311475,0.99999999802094,TRUE
324,-76.1749984528869,4.57499932311475,0.99999999802094,TRUE
325,-76.1249984521419,4.57499932311475,0.99999999802094,TRUE
326,-76.0749984513968,4.57499932311475,0.99999999802094,TRUE
327,-76.0249984506518,4.57499932311475,0.99999999802094,TRUE
328,-75.9749984499067,4.57499932311475,0.99999999802094,TRUE
329,-75.9249984491616,4.57499932311475,0.99999999802094,TRUE
330,-75.8749984484166,4.57499932311475,0.623703702469356,TRUE
357,-76.3749984558672,4.52499932236969,0.459259258350357,FALSE
358,-76.3249984551221,4.52499932236969,0.99999999802094,TRUE
359,-76.2749984543771,4.52499932236969,0.99999999802094,TRUE
360,-76.224998453632,4.52499932236969,0.99999999802094,TRUE
361,-76.1749984528869,4.52499932236969,0.99999999802094,TRUE
362,-76.1249984521419,4.52499932236969,0.99999999802094,TRUE
363,-76.0749984513968,4.52499932236969,0.99999999802094,TRUE
364,-76.0249984506518,4.52499932236969,0.99999999802094,TRUE
365,-75.9749984499067,4.52499932236969,0.99999999802094,TRUE
366,-75.9249984491616,4.52499932236969,0.99999999802094,TRUE
367,-75.8749984484166,4.52499932236969,0.517037036013789,TRUE
393,-76.4249984566122,4.47499932162464,0.0074074073927477,FALSE
394,-76.3749984558672,4.47499932162464,0.694814813439734,TRUE
395,-76.3249984551221,4.47499932162464,0.99999999802094,TRUE
396,-76.2749984543771,4.47499932162464,0.99999999802094,TRUE
397,-76.224998453632,4.47499932162464,0.99999999802094,TRUE
398,-76.1749984528869,4.47499932162464,0.99999999802094,TRUE
399,-76.1249984521419,4.47499932162464,0.99999999802094,TRUE
400,-76.0749984513968,4.47499932162464,0.99999999802094,TRUE
401,-76.0249984506518,4.47499932162464,0.99999999802094,TRUE
402,-75.9749984499067,4.47499932162464,0.99999999802094,TRUE
403,-75.9249984491616,4.47499932162464,0.99999999802094,TRUE
404,-75.8749984484166,4.47499932162464,0.487407406442799,TRUE
428,-76.5249984581023,4.42499932087958,0.038518518442288,FALSE
429,-76.4749984573573,4.42499932087958,0.306666666059755,FALSE
430,-76.4249984566122,4.42499932087958,0.685925924568437,TRUE
431,-76.3749984558672,4.42499932087958,0.99999999802094,TRUE
432,-76.3249984551221,4.42499932087958,0.99999999802094,TRUE
433,-76.2749984543771,4.42499932087958,0.99999999802094,TRUE
434,-76.224998453632,4.42499932087958,0.99999999802094,TRUE
435,-76.1749984528869,4.42499932087958,0.99999999802094,TRUE
436,-76.1249984521419,4.42499932087958,0.99999999802094,TRUE
437,-76.0749984513968,4.42499932087958,0.99999999802094,TRUE
438,-76.0249984506518,4.42499932087958,0.99999999802094,TRUE
439,-75.9749984499067,4.42499932087958,0.99999999802094,TRUE
440,-75.9249984491616,4.42499932087958,0.99999999802094,TRUE
441,-75.8749984484166,4.42499932087958,0.394074073294178,FALSE
442,-75.8249984476715,4.42499932087958,0.0518518517492339,FALSE
465,-76.5249984581023,4.37499932013452,0.893333331565373,TRUE
466,-76.4749984573573,4.37499932013452,0.99999999802094,TRUE
467,-76.4249984566122,4.37499932013452,0.99999999802094,TRUE
468,-76.3749984558672,4.37499932013452,0.99999999802094,TRUE
469,-76.3249984551221,4.37499932013452,0.99999999802094,TRUE
470,-76.2749984543771,4.37499932013452,0.99999999802094,TRUE
471,-76.224998453632,4.37499932013452,0.99999999802094,TRUE
472,-76.1749984528869,4.37499932013452,0.99999999802094,TRUE
473,-76.1249984521419,4.37499932013452,0.99999999802094,TRUE
474,-76.0749984513968,4.37499932013452,0.99999999802094,TRUE
475,-76.0249984506518,4.37499932013452,0.99999999802094,TRUE
476,-75.9749984499067,4.37499932013452,0.99999999802094,TRUE
477,-75.9249984491616,4.37499932013452,0.99999999802094,TRUE
478,-75.8749984484166,4.37499932013452,0.99999999802094,TRUE
479,-75.8249984476715,4.37499932013452,0.946666664793156,TRUE
480,-75.7749984469265,4.37499932013452,0.038518518442288,FALSE
502,-76.5249984581023,4.32499931938946,0.924444442614913,TRUE
503,-76.4749984573573,4.32499931938946,0.99999999802094,TRUE
504,-76.4249984566122,4.32499931938946,0.99999999802094,TRUE
505,-76.3749984558672,4.32499931938946,0.99999999802094,TRUE
506,-76.3249984551221,4.32499931938946,0.99999999802094,TRUE
507,-76.2749984543771,4.32499931938946,0.99999999802094,TRUE
508,-76.224998453632,4.32499931938946,0.99999999802094,TRUE
509,-76.1749984528869,4.32499931938946,0.99999999802094,TRUE
510,-76.1249984521419,4.32499931938946,0.99999999802094,TRUE
511,-76.0749984513968,4.32499931938946,0.99999999802094,TRUE
512,-76.0249984506518,4.32499931938946,0.99999999802094,TRUE
513,-75.9749984499067,4.32499931938946,0.99999999802094,TRUE
514,-75.9249984491616,4.32499931938946,0.99999999802094,TRUE
515,-75.8749984484166,4.32499931938946,0.99999999802094,TRUE
516,-75.8249984476715,4.32499931938946,0.99999999802094,TRUE
517,-75.7749984469265,4.32499931938946,0.119999999762513,FALSE
539,-76.5249984581023,4.2749993186444,0.653333332040347,TRUE
540,-76.4749984573573,4.2749993186444,0.99999999802094,TRUE
541,-76.4249984566122,4.2749993186444,0.99999999802094,TRUE
542,-76.3749984558672,4.2749993186444,0.99999999802094,TRUE
543,-76.3249984551221,4.2749993186444,0.99999999802094,TRUE
544,-76.2749984543771,4.2749993186444,0.99999999802094,TRUE
545,-76.224998453632,4.2749993186444,0.99999999802094,TRUE
546,-76.1749984528869,4.2749993186444,0.99999999802094,TRUE
547,-76.1249984521419,4.2749993186444,0.99999999802094,TRUE
548,-76.0749984513968,4.2749993186444,0.99999999802094,TRUE
549,-76.0249984506518,4.2749993186444,0.99999999802094,TRUE
550,-75.9749984499067,4.2749993186444,0.99999999802094,TRUE
551,-75.9249984491616,4.2749993186444,0.99999999802094,TRUE
552,-75.8749984484166,4.2749993186444,0.99999999802094,TRUE
553,-75.8249984476715,4.2749993186444,0.9659259240143,TRUE
554,-75.7749984469265,4.2749993186444,0.0992592590628192,FALSE
561,-77.2749984692782,4.22499931789935,0.402962962165475,TRUE
562,-77.2249984685332,4.22499931789935,0.00444444443564862,FALSE
576,-76.5249984581023,4.22499931789935,0.0311111110495403,FALSE
577,-76.4749984573573,4.22499931789935,0.466666665743105,FALSE
578,-76.4249984566122,4.22499931789935,0.99999999802094,TRUE
579,-76.3749984558672,4.22499931789935,0.99999999802094,TRUE
580,-76.3249984551221,4.22499931789935,0.99999999802094,TRUE
581,-76.2749984543771,4.22499931789935,0.99999999802094,TRUE
582,-76.224998453632,4.22499931789935,0.99999999802094,TRUE
583,-76.1749984528869,4.22499931789935,0.99999999802094,TRUE
584,-76.1249984521419,4.22499931789935,0.99999999802094,TRUE
585,-76.0749984513968,4.22499931789935,0.99999999802094,TRUE
586,-76.0249984506518,4.22499931789935,0.99999999802094,TRUE
587,-75.9749984499067,4.22499931789935,0.99999999802094,TRUE
588,-75.9249984491616,4.22499931789935,0.99999999802094,TRUE
589,-75.8749984484166,4.22499931789935,0.99999999802094,TRUE
590,-75.8249984476715,4.22499931789935,0.671111109782942,TRUE
596,-77.3749984707683,4.17499931715429,0.524444443406537,TRUE
597,-77.3249984700233,4.17499931715429,0.631111109862104,TRUE
598,-77.2749984692782,4.17499931715429,0.874074072344229,TRUE
599,-77.2249984685332,4.17499931715429,0.336296295630746,FALSE
600,-77.1749984677881,4.17499931715429,0.552592591498978,TRUE
601,-77.124998467043,4.17499931715429,0.0903703701915219,FALSE
614,-76.4749984573573,4.17499931715429,0.247407406917773,FALSE
615,-76.4249984566122,4.17499931715429,0.99999999802094,TRUE
616,-76.3749984558672,4.17499931715429,0.99999999802094,TRUE
617,-76.3249984551221,4.17499931715429,0.99999999802094,TRUE
618,-76.2749984543771,4.17499931715429,0.99999999802094,TRUE
619,-76.224998453632,4.17499931715429,0.99999999802094,TRUE
620,-76.1749984528869,4.17499931715429,0.99999999802094,TRUE
621,-76.1249984521419,4.17499931715429,0.99999999802094,TRUE
622,-76.0749984513968,4.17499931715429,0.99999999802094,TRUE
623,-76.0249984506518,4.17499931715429,0.99999999802094,TRUE
624,-75.9749984499067,4.17499931715429,0.99999999802094,TRUE
625,-75.9249984491616,4.17499931715429,0.99999999802094,TRUE
626,-75.8749984484166,4.17499931715429,0.99999999802094,TRUE
627,-75.8249984476715,4.17499931715429,0.365925925201736,FALSE
632,-77.4249984715134,4.12499931640923,0.681481480132788,TRUE
633,-77.3749984707683,4.12499931640923,0.988148146192543,TRUE
634,-77.3249984700233,4.12499931640923,0.99999999802094,TRUE
635,-77.2749984692782,4.12499931640923,0.995555553585291,TRUE
636,-77.2249984685332,4.12499931640923,0.99999999802094,TRUE
637,-77.1749984677881,4.12499931640923,0.99999999802094,TRUE
638,-77.124998467043,4.12499931640923,0.67703703569714,TRUE
639,-77.074998466298,4.12499931640923,0.179259258904494,FALSE
640,-77.0249984655529,4.12499931640923,0.00592592591419816,FALSE
641,-76.9749984648079,4.12499931640923,0.365925925201736,FALSE
642,-76.9249984640628,4.12499931640923,0.105185184977017,FALSE
651,-76.4749984573573,4.12499931640923,0.222222221782431,FALSE
652,-76.4249984566122,4.12499931640923,0.99999999802094,TRUE
653,-76.3749984558672,4.12499931640923,0.99999999802094,TRUE
654,-76.3249984551221,4.12499931640923,0.99999999802094,TRUE
655,-76.2749984543771,4.12499931640923,0.99999999802094,TRUE
656,-76.224998453632,4.12499931640923,0.99999999802094,TRUE
657,-76.1749984528869,4.12499931640923,0.99999999802094,TRUE
658,-76.1249984521419,4.12499931640923,0.99999999802094,TRUE
659,-76.0749984513968,4.12499931640923,0.99999999802094,TRUE
660,-76.0249984506518,4.12499931640923,0.99999999802094,TRUE
661,-75.9749984499067,4.12499931640923,0.99999999802094,TRUE
662,-75.9249984491616,4.12499931640923,0.99999999802094,TRUE
663,-75.8749984484166,4.12499931640923,0.99999999802094,TRUE
664,-75.8249984476715,4.12499931640923,0.207407406996936,FALSE
669,-77.4249984715134,4.07499931566417,0.591111109941266,TRUE
670,-77.3749984707683,4.07499931566417,0.99999999802094,TRUE
671,-77.3249984700233,4.07499931566417,0.99999999802094,TRUE
672,-77.2749984692782,4.07499931566417,0.813333331723697,TRUE
673,-77.2249984685332,4.07499931566417,0.672592591261491,TRUE
674,-77.1749984677881,4.07499931566417,0.955555553664453,TRUE
675,-77.124998467043,4.07499931566417,0.99999999802094,TRUE
676,-77.074998466298,4.07499931566417,0.989629627671093,TRUE
677,-77.0249984655529,4.07499931566417,0.980740738799796,TRUE
678,-76.9749984648079,4.07499931566417,0.99851851654239,TRUE
679,-76.9249984640628,4.07499931566417,0.96740740549285,TRUE
680,-76.8749984633178,4.07499931566417,0.22518518473953,FALSE
687,-76.5249984581023,4.07499931566417,0,FALSE
688,-76.4749984573573,4.07499931566417,0.594074072898366,TRUE
689,-76.4249984566122,4.07499931566417,0.99999999802094,TRUE
690,-76.3749984558672,4.07499931566417,0.99999999802094,TRUE
691,-76.3249984551221,4.07499931566417,0.99999999802094,TRUE
692,-76.2749984543771,4.07499931566417,0.99999999802094,TRUE
693,-76.224998453632,4.07499931566417,0.99999999802094,TRUE
694,-76.1749984528869,4.07499931566417,0.99999999802094,TRUE
695,-76.1249984521419,4.07499931566417,0.99999999802094,TRUE
696,-76.0749984513968,4.07499931566417,0.99999999802094,TRUE
697,-76.0249984506518,4.07499931566417,0.99999999802094,TRUE
698,-75.9749984499067,4.07499931566417,0.99999999802094,TRUE
699,-75.9249984491616,4.07499931566417,0.99999999802094,TRUE
700,-75.8749984484166,4.07499931566417,0.99999999802094,TRUE
701,-75.8249984476715,4.07499931566417,0.943703701836057,TRUE
702,-75.7749984469265,4.07499931566417,0.602962961769663,FALSE
703,-75.7249984461814,4.07499931566417,0.0518518517492339,FALSE
706,-77.4249984715134,4.02499931491911,0.662222220911644,TRUE
707,-77.3749984707683,4.02499931491911,0.99999999802094,TRUE
708,-77.3249984700233,4.02499931491911,0.77185185032431,TRUE
709,-77.2749984692782,4.02499931491911,0.109629629412666,FALSE
710,-77.2249984685332,4.02499931491911,0.208888888475485,FALSE
711,-77.1749984677881,4.02499931491911,0.961481479578651,TRUE
712,-77.124998467043,4.02499931491911,0.99999999802094,TRUE
713,-77.074998466298,4.02499931491911,0.99999999802094,TRUE
714,-77.0249984655529,4.02499931491911,0.99999999802094,TRUE
715,-76.9749984648079,4.02499931491911,0.99999999802094,TRUE
716,-76.9249984640628,4.02499931491911,0.99999999802094,TRUE
717,-76.8749984633178,4.02499931491911,0.823703702073544,TRUE
718,-76.8249984625727,4.02499931491911,0.469629628700204,FALSE
719,-76.7749984618276,4.02499931491911,0.0459259258350357,FALSE
720,-76.7249984610826,4.02499931491911,0,FALSE
721,-76.6749984603375,4.02499931491911,0.213333332911134,FALSE
722,-76.6249984595925,4.02499931491911,0.488888887921348,FALSE
723,-76.5749984588474,4.02499931491911,0.410370369558223,FALSE
