"anio","semana","variable","criterio","validos","NA_interno_original","NA_control_calidad","Dato_fuera_Valle"
2013,19,"radiacion","interseccion",31,758,0,0
2013,20,"radiacion","interseccion",31,758,0,0
2013,21,"radiacion","interseccion",31,758,0,0
2013,22,"radiacion","interseccion",31,758,0,0
2013,23,"radiacion","interseccion",31,758,0,0
2013,24,"radiacion","interseccion",31,758,0,0
2013,25,"radiacion","interseccion",31,758,0,0
2013,26,"radiacion","interseccion",31,758,0,0
2013,27,"radiacion","interseccion",31,758,0,0
2013,28,"radiacion","interseccion",31,758,0,0
2013,29,"radiacion","interseccion",31,758,0,0
2013,30,"radiacion","interseccion",31,758,0,0
2013,31,"radiacion","interseccion",31,758,0,0
2013,32,"radiacion","interseccion",31,758,0,0
2013,33,"radiacion","interseccion",31,758,0,0
2013,34,"radiacion","interseccion",31,758,0,0
2013,35,"radiacion","interseccion",31,758,0,0
2013,36,"radiacion","interseccion",31,758,0,0
2013,37,"radiacion","interseccion",31,758,0,0
2013,38,"radiacion","interseccion",31,758,0,0
2013,39,"radiacion","interseccion",31,758,0,0
2013,40,"radiacion","interseccion",31,758,0,0
2013,41,"radiacion","interseccion",31,758,0,0
2013,42,"radiacion","interseccion",31,758,0,0
2013,43,"radiacion","interseccion",31,758,0,0
2013,44,"radiacion","interseccion",31,758,0,0
2013,45,"radiacion","interseccion",31,758,0,0
2013,46,"radiacion","interseccion",31,758,0,0
2013,47,"radiacion","interseccion",31,758,0,0
2013,48,"radiacion","interseccion",31,758,0,0
2013,49,"radiacion","interseccion",31,758,0,0
2013,50,"radiacion","interseccion",31,758,0,0
2013,51,"radiacion","interseccion",31,758,0,0
2013,52,"radiacion","interseccion",31,758,0,0
2014,1,"precipitacion","centro",686,0,0,103
2014,2,"precipitacion","centro",686,0,0,103
2014,3,"precipitacion","centro",686,0,0,103
2014,4,"precipitacion","centro",686,0,0,103
2014,5,"precipitacion","centro",686,0,0,103
2014,6,"precipitacion","centro",686,0,0,103
2014,7,"precipitacion","centro",686,0,0,103
2014,8,"precipitacion","centro",686,0,0,103
2014,9,"precipitacion","centro",686,0,0,103
2014,10,"precipitacion","centro",686,0,0,103
2014,11,"precipitacion","centro",686,0,0,103
2014,12,"precipitacion","centro",686,0,0,103
2014,13,"precipitacion","centro",686,0,0,103
2014,14,"precipitacion","centro",686,0,0,103
2014,15,"precipitacion","centro",686,0,0,103
2014,16,"precipitacion","centro",686,0,0,103
2014,17,"precipitacion","centro",686,0,0,103
2014,18,"precipitacion","centro",686,0,0,103
2014,19,"precipitacion","centro",686,0,0,103
2014,20,"precipitacion","centro",686,0,0,103
2014,21,"precipitacion","centro",686,0,0,103
2014,22,"precipitacion","centro",686,0,0,103
2014,23,"precipitacion","centro",686,0,0,103
2014,24,"precipitacion","centro",686,0,0,103
2014,25,"precipitacion","centro",686,0,0,103
2014,26,"precipitacion","centro",686,0,0,103
2014,27,"precipitacion","centro",686,0,0,103
2014,28,"precipitacion","centro",686,0,0,103
2014,29,"precipitacion","centro",686,0,0,103
2014,30,"precipitacion","centro",686,0,0,103
2014,31,"precipitacion","centro",686,0,0,103
2014,32,"precipitacion","centro",686,0,0,103
2014,33,"precipitacion","centro",686,0,0,103
2014,34,"precipitacion","centro",686,0,0,103
2014,35,"precipitacion","centro",686,0,0,103
2014,36,"precipitacion","centro",686,0,0,103
2014,37,"precipitacion","centro",686,0,0,103
2014,38,"precipitacion","centro",686,0,0,103
2014,39,"precipitacion","centro",686,0,0,103
2014,40,"precipitacion","centro",686,0,0,103
2014,41,"precipitacion","centro",686,0,0,103
2014,42,"precipitacion","centro",686,0,0,103
2014,43,"precipitacion","centro",686,0,0,103
2014,44,"precipitacion","centro",686,0,0,103
2014,45,"precipitacion","centro",686,0,0,103
2014,46,"precipitacion","centro",686,0,0,103
2014,47,"precipitacion","centro",686,0,0,103
2014,48,"precipitacion","centro",686,0,0,103
2014,49,"precipitacion","centro",686,0,0,103
2014,50,"precipitacion","centro",686,0,0,103
2014,51,"precipitacion","centro",686,0,0,103
2014,52,"precipitacion","centro",686,0,0,103
2014,1,"precipitacion","interseccion",787,0,2,0
2014,2,"precipitacion","interseccion",787,0,2,0
2014,3,"precipitacion","interseccion",787,0,2,0
2014,4,"precipitacion","interseccion",787,0,2,0
2014,5,"precipitacion","interseccion",787,0,2,0
2014,6,"precipitacion","interseccion",787,0,2,0
2014,7,"precipitacion","interseccion",787,0,2,0
2014,8,"precipitacion","interseccion",787,0,2,0
2014,9,"precipitacion","interseccion",787,0,2,0
2014,10,"precipitacion","interseccion",787,0,2,0
2014,11,"precipitacion","interseccion",787,0,2,0
2014,12,"precipitacion","interseccion",787,0,2,0
2014,13,"precipitacion","interseccion",787,0,2,0
2014,14,"precipitacion","interseccion",787,0,2,0
2014,15,"precipitacion","interseccion",787,0,2,0
2014,16,"precipitacion","interseccion",787,0,2,0
2014,17,"precipitacion","interseccion",787,0,2,0
2014,18,"precipitacion","interseccion",787,0,2,0
2014,19,"precipitacion","interseccion",787,0,2,0
2014,20,"precipitacion","interseccion",787,0,2,0
2014,21,"precipitacion","interseccion",787,0,2,0
2014,22,"precipitacion","interseccion",787,0,2,0
2014,23,"precipitacion","interseccion",787,0,2,0
2014,24,"precipitacion","interseccion",787,0,2,0
2014,25,"precipitacion","interseccion",787,0,2,0
2014,26,"precipitacion","interseccion",787,0,2,0
2014,27,"precipitacion","interseccion",787,0,2,0
2014,28,"precipitacion","interseccion",787,0,2,0
2014,29,"precipitacion","interseccion",787,0,2,0
2014,30,"precipitacion","interseccion",787,0,2,0
2014,31,"precipitacion","interseccion",787,0,2,0
2014,32,"precipitacion","interseccion",787,0,2,0
2014,33,"precipitacion","interseccion",787,0,2,0
2014,34,"precipitacion","interseccion",787,0,2,0
2014,35,"precipitacion","interseccion",787,0,2,0
2014,36,"precipitacion","interseccion",787,0,2,0
2014,37,"precipitacion","interseccion",787,0,2,0
2014,38,"precipitacion","interseccion",787,0,2,0
2014,39,"precipitacion","interseccion",787,0,2,0
2014,40,"precipitacion","interseccion",787,0,2,0
2014,41,"precipitacion","interseccion",787,0,2,0
2014,42,"precipitacion","interseccion",787,0,2,0
2014,43,"precipitacion","interseccion",787,0,2,0
2014,44,"precipitacion","interseccion",787,0,2,0
2014,45,"precipitacion","interseccion",787,0,2,0
2014,46,"precipitacion","interseccion",787,0,2,0
2014,47,"precipitacion","interseccion",787,0,2,0
2014,48,"precipitacion","interseccion",787,0,2,0
2014,49,"precipitacion","interseccion",787,0,2,0
2014,50,"precipitacion","interseccion",787,0,2,0
2014,51,"precipitacion","interseccion",787,0,2,0
2014,52,"precipitacion","interseccion",787,0,2,0
2014,1,"temperatura","centro",122,564,0,10
2014,2,"temperatura","centro",122,564,0,10
2014,3,"temperatura","centro",122,564,0,10
2014,4,"temperatura","centro",122,564,0,10
2014,5,"temperatura","centro",122,564,0,10
2014,6,"temperatura","centro",122,564,0,10
2014,7,"temperatura","centro",122,564,0,10
2014,8,"temperatura","centro",122,564,0,10
2014,9,"temperatura","centro",122,564,0,10
2014,10,"temperatura","centro",122,564,0,10
2014,11,"temperatura","centro",122,564,0,10
2014,12,"temperatura","centro",122,564,0,10
2014,13,"temperatura","centro",122,564,0,10
2014,14,"temperatura","centro",122,564,0,10
2014,15,"temperatura","centro",122,564,0,10
2014,16,"temperatura","centro",122,564,0,10
2014,17,"temperatura","centro",122,564,0,10
2014,18,"temperatura","centro",122,564,0,10
2014,19,"temperatura","centro",122,564,0,10
2014,20,"temperatura","centro",122,564,0,10
2014,21,"temperatura","centro",122,564,0,10
2014,22,"temperatura","centro",122,564,0,10
2014,23,"temperatura","centro",122,564,0,10
2014,24,"temperatura","centro",122,564,0,10
2014,25,"temperatura","centro",122,564,0,10
2014,26,"temperatura","centro",122,564,0,10
2014,27,"temperatura","centro",122,564,0,10
2014,28,"temperatura","centro",122,564,0,10
2014,29,"temperatura","centro",122,564,0,10
2014,30,"temperatura","centro",122,564,0,10
2014,31,"temperatura","centro",122,564,0,10
2014,32,"temperatura","centro",122,564,0,10
2014,33,"temperatura","centro",122,564,0,10
2014,34,"temperatura","centro",122,564,0,10
2014,35,"temperatura","centro",122,564,0,10
2014,36,"temperatura","centro",122,564,0,10
2014,37,"temperatura","centro",122,564,0,10
2014,38,"temperatura","centro",122,564,0,10
2014,39,"temperatura","centro",122,564,0,10
2014,40,"temperatura","centro",122,564,0,10
2014,41,"temperatura","centro",122,564,0,10
2014,42,"temperatura","centro",122,564,0,10
2014,43,"temperatura","centro",122,564,0,10
2014,44,"temperatura","centro",122,564,0,10
2014,45,"temperatura","centro",122,564,0,10
2014,46,"temperatura","centro",122,564,0,10
2014,47,"temperatura","centro",122,564,0,10
2014,48,"temperatura","centro",122,564,0,10
2014,49,"temperatura","centro",122,564,0,10
2014,50,"temperatura","centro",122,564,0,10
2014,51,"temperatura","centro",122,564,0,10
2014,52,"temperatura","centro",122,564,0,10
2014,1,"temperatura","interseccion",132,657,0,0
2014,2,"temperatura","interseccion",132,657,0,0
2014,3,"temperatura","interseccion",132,657,0,0
2014,4,"temperatura","interseccion",132,657,0,0
2014,5,"temperatura","interseccion",132,657,0,0
2014,6,"temperatura","interseccion",132,657,0,0
2014,7,"temperatura","interseccion",132,657,0,0
2014,8,"temperatura","interseccion",132,657,0,0
2014,9,"temperatura","interseccion",132,657,0,0
2014,10,"temperatura","interseccion",132,657,0,0
2014,11,"temperatura","interseccion",132,657,0,0
2014,12,"temperatura","interseccion",132,657,0,0
2014,13,"temperatura","interseccion",132,657,0,0
2014,14,"temperatura","interseccion",132,657,0,0
2014,15,"temperatura","interseccion",132,657,0,0
2014,16,"temperatura","interseccion",132,657,0,0
2014,17,"temperatura","interseccion",132,657,0,0
2014,18,"temperatura","interseccion",132,657,0,0
2014,19,"temperatura","interseccion",132,657,0,0
2014,20,"temperatura","interseccion",132,657,0,0
2014,21,"temperatura","interseccion",132,657,0,0
2014,22,"temperatura","interseccion",132,657,0,0
2014,23,"temperatura","interseccion",132,657,0,0
2014,24,"temperatura","interseccion",132,657,0,0
2014,25,"temperatura","interseccion",132,657,0,0
2014,26,"temperatura","interseccion",132,657,0,0
2014,27,"temperatura","interseccion",132,657,0,0
2014,28,"temperatura","interseccion",132,657,0,0
2014,29,"temperatura","interseccion",132,657,0,0
2014,30,"temperatura","interseccion",132,657,0,0
2014,31,"temperatura","interseccion",132,657,0,0
2014,32,"temperatura","interseccion",132,657,0,0
2014,33,"temperatura","interseccion",132,657,0,0
2014,34,"temperatura","interseccion",132,657,0,0
2014,35,"temperatura","interseccion",132,657,0,0
2014,36,"temperatura","interseccion",132,657,0,0
2014,37,"temperatura","interseccion",132,657,0,0
2014,38,"temperatura","interseccion",132,657,0,0
2014,39,"temperatura","interseccion",132,657,0,0
2014,40,"temperatura","interseccion",132,657,0,0
2014,41,"temperatura","interseccion",132,657,0,0
2014,42,"temperatura","interseccion",132,657,0,0
2014,43,"temperatura","interseccion",132,657,0,0
2014,44,"temperatura","interseccion",132,657,0,0
2014,45,"temperatura","interseccion",132,657,0,0
2014,46,"temperatura","interseccion",132,657,0,0
2014,47,"temperatura","interseccion",132,657,0,0
2014,48,"temperatura","interseccion",132,657,0,0
2014,49,"temperatura","interseccion",132,657,0,0
2014,50,"temperatura","interseccion",132,657,0,0
2014,51,"temperatura","interseccion",132,657,0,0
2014,52,"temperatura","interseccion",132,657,0,0
2014,1,"radiacion","centro",27,659,0,4
2014,2,"radiacion","centro",27,659,0,4
2014,3,"radiacion","centro",27,659,0,4
2014,4,"radiacion","centro",27,659,0,4
2014,5,"radiacion","centro",27,659,0,4
2014,6,"radiacion","centro",27,659,0,4
2014,7,"radiacion","centro",27,659,0,4
2014,8,"radiacion","centro",27,659,0,4
2014,9,"radiacion","centro",27,659,0,4
2014,10,"radiacion","centro",27,659,0,4
2014,11,"radiacion","centro",27,659,0,4
2014,12,"radiacion","centro",27,659,0,4
2014,13,"radiacion","centro",27,659,0,4
2014,14,"radiacion","centro",27,659,0,4
2014,15,"radiacion","centro",27,659,0,4
2014,16,"radiacion","centro",27,659,0,4
2014,17,"radiacion","centro",27,659,0,4
2014,18,"radiacion","centro",27,659,0,4
2014,19,"radiacion","centro",27,659,0,4
2014,20,"radiacion","centro",27,659,0,4
2014,21,"radiacion","centro",27,659,0,4
2014,22,"radiacion","centro",27,659,0,4
2014,23,"radiacion","centro",27,659,0,4
2014,24,"radiacion","centro",27,659,0,4
2014,25,"radiacion","centro",27,659,0,4
2014,26,"radiacion","centro",27,659,0,4
2014,27,"radiacion","centro",27,659,0,4
2014,28,"radiacion","centro",27,659,0,4
2014,29,"radiacion","centro",27,659,0,4
2014,30,"radiacion","centro",27,659,0,4
2014,31,"radiacion","centro",27,659,0,4
2014,32,"radiacion","centro",27,659,0,4
2014,33,"radiacion","centro",27,659,0,4
2014,34,"radiacion","centro",27,659,0,4
2014,35,"radiacion","centro",27,659,0,4
2014,36,"radiacion","centro",27,659,0,4
2014,37,"radiacion","centro",27,659,0,4
2014,38,"radiacion","centro",27,659,0,4
2014,39,"radiacion","centro",27,659,0,4
2014,40,"radiacion","centro",27,659,0,4
2014,41,"radiacion","centro",27,659,0,4
2014,42,"radiacion","centro",27,659,0,4
2014,43,"radiacion","centro",27,659,0,4
2014,44,"radiacion","centro",27,659,0,4
2014,45,"radiacion","centro",27,659,0,4
2014,46,"radiacion","centro",27,659,0,4
2014,47,"radiacion","centro",27,659,0,4
2014,48,"radiacion","centro",27,659,0,4
2014,49,"radiacion","centro",27,659,0,4
2014,50,"radiacion","centro",27,659,0,4
2014,51,"radiacion","centro",27,659,0,4
2014,52,"radiacion","centro",27,659,0,4
2014,1,"radiacion","interseccion",31,758,0,0
2014,2,"radiacion","interseccion",31,758,0,0
2014,3,"radiacion","interseccion",31,758,0,0
2014,4,"radiacion","interseccion",31,758,0,0
2014,5,"radiacion","interseccion",31,758,0,0
2014,6,"radiacion","interseccion",31,758,0,0
2014,7,"radiacion","interseccion",31,758,0,0
2014,8,"radiacion","interseccion",31,758,0,0
2014,9,"radiacion","interseccion",31,758,0,0
2014,10,"radiacion","interseccion",31,758,0,0
2014,11,"radiacion","interseccion",31,758,0,0
2014,12,"radiacion","interseccion",31,758,0,0
2014,13,"radiacion","interseccion",31,758,0,0
2014,14,"radiacion","interseccion",31,758,0,0
2014,15,"radiacion","interseccion",31,758,0,0
2014,16,"radiacion","interseccion",31,758,0,0
2014,17,"radiacion","interseccion",31,758,0,0
2014,18,"radiacion","interseccion",31,758,0,0
2014,19,"radiacion","interseccion",31,758,0,0
2014,20,"radiacion","interseccion",31,758,0,0
2014,21,"radiacion","interseccion",31,758,0,0
2014,22,"radiacion","interseccion",31,758,0,0
2014,23,"radiacion","interseccion",31,758,0,0
2014,24,"radiacion","interseccion",31,758,0,0
2014,25,"radiacion","interseccion",31,758,0,0
2014,26,"radiacion","interseccion",31,758,0,0
2014,27,"radiacion","interseccion",31,758,0,0
2014,28,"radiacion","interseccion",31,758,0,0
2014,29,"radiacion","interseccion",31,758,0,0
2014,30,"radiacion","interseccion",31,758,0,0
2014,31,"radiacion","interseccion",31,758,0,0
2014,32,"radiacion","interseccion",31,758,0,0
2014,33,"radiacion","interseccion",31,758,0,0
2014,34,"radiacion","interseccion",31,758,0,0
2014,35,"radiacion","interseccion",31,758,0,0
2014,36,"radiacion","interseccion",31,758,0,0
2014,37,"radiacion","interseccion",31,758,0,0
2014,38,"radiacion","interseccion",31,758,0,0
2014,39,"radiacion","interseccion",31,758,0,0
2014,40,"radiacion","interseccion",31,758,0,0
2014,41,"radiacion","interseccion",31,758,0,0
2014,42,"radiacion","interseccion",31,758,0,0
2014,43,"radiacion","interseccion",31,758,0,0
2014,44,"radiacion","interseccion",31,758,0,0
2014,45,"radiacion","interseccion",31,758,0,0
2014,46,"radiacion","interseccion",31,758,0,0
2014,47,"radiacion","interseccion",31,758,0,0
2014,48,"radiacion","interseccion",31,758,0,0
2014,49,"radiacion","interseccion",31,758,0,0
2014,50,"radiacion","interseccion",31,758,0,0
2014,51,"radiacion","interseccion",31,758,0,0
2014,52,"radiacion","interseccion",31,758,0,0
2015,1,"precipitacion","centro",686,0,0,103
2015,2,"precipitacion","centro",686,0,0,103
2015,3,"precipitacion","centro",686,0,0,103
2015,4,"precipitacion","centro",686,0,0,103
2015,5,"precipitacion","centro",686,0,0,103
2015,6,"precipitacion","centro",686,0,0,103
2015,7,"precipitacion","centro",686,0,0,103
2015,8,"precipitacion","centro",686,0,0,103
2015,9,"precipitacion","centro",686,0,0,103
2015,10,"precipitacion","centro",686,0,0,103
2015,11,"precipitacion","centro",686,0,0,103
2015,12,"precipitacion","centro",686,0,0,103
2015,13,"precipitacion","centro",686,0,0,103
2015,14,"precipitacion","centro",686,0,0,103
2015,15,"precipitacion","centro",686,0,0,103
2015,16,"precipitacion","centro",686,0,0,103
2015,17,"precipitacion","centro",686,0,0,103
2015,18,"precipitacion","centro",686,0,0,103
2015,19,"precipitacion","centro",686,0,0,103
2015,20,"precipitacion","centro",686,0,0,103
2015,21,"precipitacion","centro",686,0,0,103
2015,22,"precipitacion","centro",686,0,0,103
2015,23,"precipitacion","centro",686,0,0,103
2015,24,"precipitacion","centro",686,0,0,103
2015,25,"precipitacion","centro",686,0,0,103
2015,26,"precipitacion","centro",686,0,0,103
2015,27,"precipitacion","centro",686,0,0,103
2015,28,"precipitacion","centro",686,0,0,103
2015,29,"precipitacion","centro",686,0,0,103
2015,30,"precipitacion","centro",686,0,0,103
2015,31,"precipitacion","centro",686,0,0,103
2015,32,"precipitacion","centro",686,0,0,103
2015,33,"precipitacion","centro",686,0,0,103
2015,34,"precipitacion","centro",686,0,0,103
2015,35,"precipitacion","centro",686,0,0,103
2015,36,"precipitacion","centro",686,0,0,103
2015,37,"precipitacion","centro",686,0,0,103
2015,38,"precipitacion","centro",686,0,0,103
2015,39,"precipitacion","centro",686,0,0,103
2015,40,"precipitacion","centro",686,0,0,103
2015,41,"precipitacion","centro",686,0,0,103
2015,42,"precipitacion","centro",686,0,0,103
2015,43,"precipitacion","centro",686,0,0,103
2015,44,"precipitacion","centro",686,0,0,103
2015,45,"precipitacion","centro",686,0,0,103
2015,46,"precipitacion","centro",686,0,0,103
2015,47,"precipitacion","centro",686,0,0,103
2015,48,"precipitacion","centro",686,0,0,103
2015,49,"precipitacion","centro",686,0,0,103
2015,50,"precipitacion","centro",686,0,0,103
2015,51,"precipitacion","centro",686,0,0,103
2015,52,"precipitacion","centro",686,0,0,103
2015,1,"precipitacion","interseccion",787,0,2,0
2015,2,"precipitacion","interseccion",787,0,2,0
2015,3,"precipitacion","interseccion",787,0,2,0
2015,4,"precipitacion","interseccion",787,0,2,0
2015,5,"precipitacion","interseccion",787,0,2,0
2015,6,"precipitacion","interseccion",787,0,2,0
2015,7,"precipitacion","interseccion",787,0,2,0
2015,8,"precipitacion","interseccion",787,0,2,0
2015,9,"precipitacion","interseccion",787,0,2,0
2015,10,"precipitacion","interseccion",787,0,2,0
2015,11,"precipitacion","interseccion",787,0,2,0
2015,12,"precipitacion","interseccion",787,0,2,0
2015,13,"precipitacion","interseccion",787,0,2,0
2015,14,"precipitacion","interseccion",787,0,2,0
2015,15,"precipitacion","interseccion",787,0,2,0
2015,16,"precipitacion","interseccion",787,0,2,0
2015,17,"precipitacion","interseccion",787,0,2,0
2015,18,"precipitacion","interseccion",787,0,2,0
2015,19,"precipitacion","interseccion",787,0,2,0
2015,20,"precipitacion","interseccion",787,0,2,0
2015,21,"precipitacion","interseccion",787,0,2,0
2015,22,"precipitacion","interseccion",787,0,2,0
2015,23,"precipitacion","interseccion",787,0,2,0
2015,24,"precipitacion","interseccion",787,0,2,0
2015,25,"precipitacion","interseccion",787,0,2,0
2015,26,"precipitacion","interseccion",787,0,2,0
2015,27,"precipitacion","interseccion",787,0,2,0
2015,28,"precipitacion","interseccion",787,0,2,0
2015,29,"precipitacion","interseccion",787,0,2,0
2015,30,"precipitacion","interseccion",787,0,2,0
2015,31,"precipitacion","interseccion",787,0,2,0
2015,32,"precipitacion","interseccion",787,0,2,0
2015,33,"precipitacion","interseccion",787,0,2,0
2015,34,"precipitacion","interseccion",787,0,2,0
2015,35,"precipitacion","interseccion",787,0,2,0
2015,36,"precipitacion","interseccion",787,0,2,0
2015,37,"precipitacion","interseccion",787,0,2,0
2015,38,"precipitacion","interseccion",787,0,2,0
2015,39,"precipitacion","interseccion",787,0,2,0
2015,40,"precipitacion","interseccion",787,0,2,0
2015,41,"precipitacion","interseccion",787,0,2,0
2015,42,"precipitacion","interseccion",787,0,2,0
2015,43,"precipitacion","interseccion",787,0,2,0
2015,44,"precipitacion","interseccion",787,0,2,0
2015,45,"precipitacion","interseccion",787,0,2,0
2015,46,"precipitacion","interseccion",787,0,2,0
2015,47,"precipitacion","interseccion",787,0,2,0
2015,48,"precipitacion","interseccion",787,0,2,0
2015,49,"precipitacion","interseccion",787,0,2,0
2015,50,"precipitacion","interseccion",787,0,2,0
2015,51,"precipitacion","interseccion",787,0,2,0
2015,52,"precipitacion","interseccion",787,0,2,0
2015,1,"temperatura","centro",122,564,0,10
2015,2,"temperatura","centro",122,564,0,10
2015,3,"temperatura","centro",122,564,0,10
2015,4,"temperatura","centro",122,564,0,10
2015,5,"temperatura","centro",122,564,0,10
2015,6,"temperatura","centro",122,564,0,10
2015,7,"temperatura","centro",122,564,0,10
2015,8,"temperatura","centro",122,564,0,10
2015,9,"temperatura","centro",122,564,0,10
2015,10,"temperatura","centro",122,564,0,10
2015,11,"temperatura","centro",122,564,0,10
2015,12,"temperatura","centro",122,564,0,10
2015,13,"temperatura","centro",122,564,0,10
2015,14,"temperatura","centro",122,564,0,10
2015,15,"temperatura","centro",122,564,0,10
2015,16,"temperatura","centro",122,564,0,10
2015,17,"temperatura","centro",122,564,0,10
2015,18,"temperatura","centro",122,564,0,10
2015,19,"temperatura","centro",122,564,0,10
2015,20,"temperatura","centro",122,564,0,10
2015,21,"temperatura","centro",122,564,0,10
2015,22,"temperatura","centro",122,564,0,10
2015,23,"temperatura","centro",122,564,0,10
2015,24,"temperatura","centro",122,564,0,10
2015,25,"temperatura","centro",122,564,0,10
2015,26,"temperatura","centro",122,564,0,10
2015,27,"temperatura","centro",122,564,0,10
2015,28,"temperatura","centro",122,564,0,10
2015,29,"temperatura","centro",122,564,0,10
2015,30,"temperatura","centro",122,564,0,10
2015,31,"temperatura","centro",122,564,0,10
2015,32,"temperatura","centro",122,564,0,10
2015,33,"temperatura","centro",122,564,0,10
2015,34,"temperatura","centro",122,564,0,10
2015,35,"temperatura","centro",122,564,0,10
2015,36,"temperatura","centro",122,564,0,10
2015,37,"temperatura","centro",122,564,0,10
2015,38,"temperatura","centro",122,564,0,10
2015,39,"temperatura","centro",122,564,0,10
2015,40,"temperatura","centro",122,564,0,10
2015,41,"temperatura","centro",122,564,0,10
2015,42,"temperatura","centro",122,564,0,10
2015,43,"temperatura","centro",122,564,0,10
2015,44,"temperatura","centro",122,564,0,10
2015,45,"temperatura","centro",122,564,0,10
2015,46,"temperatura","centro",122,564,0,10
2015,47,"temperatura","centro",122,564,0,10
2015,48,"temperatura","centro",122,564,0,10
2015,49,"temperatura","centro",122,564,0,10
2015,50,"temperatura","centro",122,564,0,10
2015,51,"temperatura","centro",122,564,0,10
2015,52,"temperatura","centro",122,564,0,10
2015,1,"temperatura","interseccion",132,657,0,0
2015,2,"temperatura","interseccion",132,657,0,0
2015,3,"temperatura","interseccion",132,657,0,0
2015,4,"temperatura","interseccion",132,657,0,0
2015,5,"temperatura","interseccion",132,657,0,0
2015,6,"temperatura","interseccion",132,657,0,0
2015,7,"temperatura","interseccion",132,657,0,0
2015,8,"temperatura","interseccion",132,657,0,0
2015,9,"temperatura","interseccion",132,657,0,0
2015,10,"temperatura","interseccion",132,657,0,0
2015,11,"temperatura","interseccion",132,657,0,0
2015,12,"temperatura","interseccion",132,657,0,0
2015,13,"temperatura","interseccion",132,657,0,0
2015,14,"temperatura","interseccion",132,657,0,0
2015,15,"temperatura","interseccion",132,657,0,0
2015,16,"temperatura","interseccion",132,657,0,0
2015,17,"temperatura","interseccion",132,657,0,0
2015,18,"temperatura","interseccion",132,657,0,0
2015,19,"temperatura","interseccion",132,657,0,0
2015,20,"temperatura","interseccion",132,657,0,0
2015,21,"temperatura","interseccion",132,657,0,0
2015,22,"temperatura","interseccion",132,657,0,0
2015,23,"temperatura","interseccion",132,657,0,0
2015,24,"temperatura","interseccion",132,657,0,0
2015,25,"temperatura","interseccion",132,657,0,0
2015,26,"temperatura","interseccion",132,657,0,0
2015,27,"temperatura","interseccion",132,657,0,0
2015,28,"temperatura","interseccion",132,657,0,0
2015,29,"temperatura","interseccion",132,657,0,0
2015,30,"temperatura","interseccion",132,657,0,0
2015,31,"temperatura","interseccion",132,657,0,0
2015,32,"temperatura","interseccion",132,657,0,0
2015,33,"temperatura","interseccion",132,657,0,0
2015,34,"temperatura","interseccion",132,657,0,0
2015,35,"temperatura","interseccion",132,657,0,0
2015,36,"temperatura","interseccion",132,657,0,0
2015,37,"temperatura","interseccion",132,657,0,0
2015,38,"temperatura","interseccion",132,657,0,0
2015,39,"temperatura","interseccion",132,657,0,0
2015,40,"temperatura","interseccion",132,657,0,0
2015,41,"temperatura","interseccion",132,657,0,0
2015,42,"temperatura","interseccion",132,657,0,0
2015,43,"temperatura","interseccion",132,657,0,0
2015,44,"temperatura","interseccion",132,657,0,0
2015,45,"temperatura","interseccion",132,657,0,0
2015,46,"temperatura","interseccion",132,657,0,0
2015,47,"temperatura","interseccion",132,657,0,0
2015,48,"temperatura","interseccion",132,657,0,0
2015,49,"temperatura","interseccion",132,657,0,0
2015,50,"temperatura","interseccion",132,657,0,0
2015,51,"temperatura","interseccion",132,657,0,0
2015,52,"temperatura","interseccion",132,657,0,0
2015,1,"radiacion","centro",27,659,0,4
2015,2,"radiacion","centro",27,659,0,4
2015,3,"radiacion","centro",27,659,0,4
2015,4,"radiacion","centro",27,659,0,4
2015,5,"radiacion","centro",27,659,0,4
2015,6,"radiacion","centro",27,659,0,4
2015,7,"radiacion","centro",27,659,0,4
2015,8,"radiacion","centro",27,659,0,4
2015,9,"radiacion","centro",27,659,0,4
2015,10,"radiacion","centro",27,659,0,4
2015,11,"radiacion","centro",27,659,0,4
2015,12,"radiacion","centro",27,659,0,4
2015,13,"radiacion","centro",27,659,0,4
2015,14,"radiacion","centro",27,659,0,4
2015,15,"radiacion","centro",27,659,0,4
2015,16,"radiacion","centro",27,659,0,4
2015,17,"radiacion","centro",27,659,0,4
2015,18,"radiacion","centro",27,659,0,4
2015,19,"radiacion","centro",27,659,0,4
2015,20,"radiacion","centro",27,659,0,4
2015,21,"radiacion","centro",27,659,0,4
2015,22,"radiacion","centro",27,659,0,4
2015,23,"radiacion","centro",27,659,0,4
2015,24,"radiacion","centro",27,659,0,4
2015,25,"radiacion","centro",27,659,0,4
2015,26,"radiacion","centro",27,659,0,4
2015,27,"radiacion","centro",27,659,0,4
2015,28,"radiacion","centro",27,659,0,4
2015,29,"radiacion","centro",27,659,0,4
2015,30,"radiacion","centro",27,659,0,4
2015,31,"radiacion","centro",27,659,0,4
2015,32,"radiacion","centro",27,659,0,4
2015,33,"radiacion","centro",27,659,0,4
2015,34,"radiacion","centro",27,659,0,4
2015,35,"radiacion","centro",27,659,0,4
2015,36,"radiacion","centro",27,659,0,4
2015,37,"radiacion","centro",27,659,0,4
2015,38,"radiacion","centro",27,659,0,4
2015,39,"radiacion","centro",27,659,0,4
2015,40,"radiacion","centro",27,659,0,4
2015,41,"radiacion","centro",27,659,0,4
2015,42,"radiacion","centro",27,659,0,4
2015,43,"radiacion","centro",27,659,0,4
2015,44,"radiacion","centro",27,659,0,4
