"id_celda","celda_raster","x","y","precipitacion_mm","temperatura_vecino_c","temperatura_bilineal_c","radiacion_vecino_mj_m2_dia","radiacion_bilineal_mj_m2_dia","altitud_m"
572,1204,-76.5749984588474,3.37499930523336,37.8568463132072,22.6558877069216,19.3043256791738,15.1365230278327,15.083781847587,1236.39611816406
573,1205,-76.5249984581023,3.37499930523336,31.4477540786163,16.3227455421136,18.8055852651596,15.1365230278327,15.0914210321812,983.987060546875
574,1206,-76.4749984573573,3.37499930523336,27.3119660084351,16.3227455421136,18.3068448007107,15.1365230278327,15.1268373819498,954.1328125
575,1207,-76.4249984566122,3.37499930523336,25.0573829042797,16.3227455421136,17.8081043202143,15.1365230278327,15.1900275395467,958.639892578125
576,1208,-76.3749984558672,3.37499930523336,24.2870088292716,16.3227455421136,17.3093638786903,15.1365230278327,15.2532176386852,971.900207519531
577,1209,-76.3249984551221,3.37499930523336,26.1521226668444,16.3227455421136,16.8106234027789,15.1365230278327,15.3164077859658,989.5107421875
578,1210,-76.2749984543771,3.37499930523336,27.8772332393206,16.3227455421136,16.3118829956421,15.1365230278327,15.3795979378315,1016.87878417969
579,1211,-76.224998453632,3.37499930523336,28.4454978997461,16.3227455421136,16.1901716521153,15.1365230278327,15.4427880518712,1127.34692382812
580,1212,-76.1749984528869,3.37499930523336,28.6071263101812,16.3227455421136,16.445442798046,15.1365230278327,15.5059781853969,1846.11926269531
581,1213,-76.1249984521419,3.37499930523336,29.3671951600565,16.3227455421136,16.7007139462691,15.1365230278327,15.5691682879741,2826.5029296875
582,1214,-76.0749984513968,3.37499930523336,31.7438796298363,16.3227455421136,16.9559850440576,15.1365230278327,15.632358440986,3559.00219726562
529,1151,-77.3749984707683,3.42499930597842,122.584998918267,26.1702300722782,25.3250041581117,15.0256902323319,14.9927506492688,14.0463418960571
530,1152,-77.3249984700232,3.42499930597842,115.446732217876,26.1702300722782,25.0365453201991,15.0256902323319,14.999550810227,22.7166137695312
531,1153,-77.2749984692782,3.42499930597842,108.40924056906,26.1702300722782,24.7480864456067,15.0256902323319,15.0063509769165,45.7262382507324
532,1154,-77.2249984685331,3.42499930597842,109.09458052195,26.1702300722782,24.4596275801842,15.0256902323319,15.0131511447521,86.599739074707
533,1155,-77.1749984677881,3.42499930597842,99.623874873496,22.6558877069216,24.171168758319,15.0256902323319,15.0199513114416,64.3859710693359
534,1156,-77.124998467043,3.42499930597842,92.6475220511739,22.6558877069216,23.8827099158214,15.0256902323319,15.0267514666686,71.2607345581055
535,1157,-77.074998466298,3.42499930597842,81.6824267263023,22.6558877069216,23.5942510435214,15.0256902323319,15.0335516436742,234.027435302734
536,1158,-77.0249984655529,3.42499930597842,68.5031213811957,22.6558877069216,23.3057921643441,15.0256902323319,15.0403518149486,460.963500976562
537,1159,-76.9749984648078,3.42499930597842,68.3335657251569,22.6558877069216,23.0173333447713,15.1365230278327,15.047151943812,808.31884765625
538,1160,-76.9249984640628,3.42499930597842,58.603241709849,22.6558877069216,22.7288744839338,15.1365230278327,15.0539521448887,1335.34338378906
539,1161,-76.8749984633177,3.42499930597842,51.0669364860425,22.6558877069216,22.4404091055577,15.1365230278327,15.0607523081394,1570.08190917969
540,1162,-76.8249984625727,3.42499930597842,49.0228202471939,22.6558877069216,21.9385043015847,15.1365230278327,15.0675524507578,1463.97534179688
541,1163,-76.7749984618276,3.42499930597842,43.3033924197348,22.6558877069216,21.4365994884418,15.1365230278327,15.0743526334946,1763.32446289062
542,1164,-76.7249984610826,3.42499930597842,43.7078824587739,22.6558877069216,20.9346946890538,15.1365230278327,15.0811527864291,2395.0126953125
543,1165,-76.6749984603375,3.42499930597842,43.5023405441585,22.6558877069216,20.4327898644484,15.1365230278327,15.0879529680197,2571.05322265625
544,1166,-76.6249984595924,3.42499930597842,45.3106194413625,22.6558877069216,19.9308850673529,15.1365230278327,15.094753119808,1881.70971679688
545,1167,-76.5749984588474,3.42499930597842,39.0024843915151,22.6558877069216,19.4289802519175,15.1365230278327,15.1015533185922,1253.45971679688
546,1168,-76.5249984581023,3.42499930597842,28.4346581350009,16.3227455421136,18.9270754594069,15.1365230278327,15.1083534531868,984.429748535156
547,1169,-76.4749984573573,3.42499930597842,22.3034932258037,16.3227455421136,18.4251706348016,15.1365230278327,15.1444351042692,951.992858886719
548,1170,-76.4249984566122,3.42499930597842,22.6324995152939,16.3227455421136,17.9232658503147,15.1365230278327,15.2097945671815,954.662475585938
549,1171,-76.3749984558672,3.42499930597842,21.1511716607672,16.3227455421136,17.4213610325868,15.1365230278327,15.2751539968527,966.371765136719
550,1172,-76.3249984551221,3.42499930597842,24.5361431474583,16.3227455421136,16.9194562595624,15.1365230278327,15.3405134838361,983.023986816406
551,1173,-76.2749984543771,3.42499930597842,25.4329149678636,16.3227455421136,16.417551406301,15.1365230278327,15.4058729696732,1015.86108398438
552,1174,-76.224998453632,3.42499930597842,25.0675088617091,16.3227455421136,16.2860307704944,15.1365230278327,15.4712324153918,1154.78125
553,1175,-76.1749984528869,3.42499930597842,26.6348158227495,16.3227455421136,16.5248485035621,15.1365230278327,15.5365918691342,1738.416015625
554,1176,-76.1249984521419,3.42499930597842,28.1730144278934,16.3227455421136,16.7636662377761,15.1365230278327,15.6019513423626,2421.17333984375
555,1177,-76.0749984513968,3.42499930597842,31.3942636464221,16.3227455421136,17.0024839972074,15.1365230278327,15.6673108098599,3203.0234375
502,1115,-77.3249984700232,3.47499930672347,115.236792605084,26.1702300722782,25.1363179637836,15.0256902323319,15.0299074443487,18.8155994415283
503,1116,-77.2749984692782,3.47499930672347,108.292008172434,26.1702300722782,24.8527333507171,15.0256902323319,15.035868577086,33.4105911254883
504,1117,-77.2249984685331,3.47499930672347,109.94661949403,26.1702300722782,24.5691487330657,15.0256902323319,15.0418297430644,51.3187103271484
505,1118,-77.1749984677881,3.47499930672347,99.8375280264478,22.6558877069216,24.2855641498015,15.0256902323319,15.0477908884103,52.6558036804199
506,1119,-77.124998467043,3.47499930672347,93.1759826131165,22.6558877069216,24.00197955049,15.0256902323319,15.0537520486575,77.1768417358398
507,1120,-77.074998466298,3.47499930672347,81.9072157531404,22.6558877069216,23.7183949603484,15.0256902323319,15.059713191711,192.82975769043
508,1121,-77.0249984655529,3.47499930672347,68.8598145057376,22.6558877069216,23.4348103679143,15.0256902323319,15.0656743519581,465.142120361328
509,1122,-76.9749984648078,3.47499930672347,69.3324156013819,22.6558877069216,23.1512257708953,15.1365230278327,15.0716354973041,665.512451171875
510,1123,-76.9249984640628,3.47499930672347,59.5270295785024,22.6558877069216,22.8676411830462,15.1365230278327,15.0775966827686,1030.67517089844
511,1124,-76.8749984633177,3.47499930672347,51.2013918920778,22.6558877069216,22.5840497796352,15.1365230278327,15.0835578338458,1202.16638183594
512,1125,-76.8249984625727,3.47499930672347,47.8504967402953,22.6558877069216,22.0789806361382,15.1365230278327,15.0895189780455,1252.81640625
513,1126,-76.7749984618276,3.47499930672347,41.7336975379059,22.6558877069216,21.5739114513764,15.1365230278327,15.0954801325615,1725.45666503906
514,1127,-76.7249984610826,3.47499930672347,41.6834004073619,22.6558877069216,21.0688423353892,15.1365230278327,15.1014412779074,2002.93566894531
515,1128,-76.6749984603375,3.47499930672347,40.8979753816787,22.6558877069216,20.5637731414575,15.1365230278327,15.1074024473245,2031.27136230469
516,1129,-76.6249984595924,3.47499930672347,33.684015593993,22.6558877069216,20.0587040025454,15.1365230278327,15.1133635915243,1789.14611816406
517,1130,-76.5749984588474,3.47499930672347,31.5300427612204,22.6558877069216,19.5536348338311,15.1365230278327,15.1193247586489,1410.84558105469
518,1131,-76.5249984581023,3.47499930672347,25.0017611391556,16.3227455421136,19.0485656559467,15.1365230278327,15.1252859062873,1063.49499511719
519,1132,-76.4749984573573,3.47499930672347,22.5281769095992,16.3227455421136,18.5434964918173,15.1365230278327,15.1620327773002,951.651184082031
520,1133,-76.4249984566122,3.47499930672347,21.9580121829819,16.3227455421136,18.0384273437353,15.1365230278327,15.2295615890851,951.803405761719
521,1134,-76.3749984558672,3.47499930672347,24.6938628118772,16.3227455421136,17.5333581876296,15.1365230278327,15.297090367629,962.728698730469
522,1135,-76.3249984551221,3.47499930672347,24.3338917026726,16.3227455421136,17.0282889959904,15.1365230278327,15.3646191771214,978.887817382812
523,1136,-76.2749984543771,3.47499930672347,24.1592766085926,16.3227455421136,16.5232198777107,15.1365230278327,15.4321479694201,1008.08697509766
524,1137,-76.224998453632,3.47499930672347,24.000407692833,16.3227455421136,16.3818899278457,15.1365230278327,15.4996767640114,1197.71923828125
525,1138,-76.1749984528869,3.47499930672347,25.7474425935115,16.3227455421136,16.6042542400268,15.1365230278327,15.567205579235,1941.87316894531
