"celda","x","y","dentro_valle","precipitacion","temperatura","radiacion","altitud","disponible_precipitacion","disponible_temperatura","disponible_radiacion","disponible_altitud","caso_completo_4_variables","anio","semana"
661,-75.9749984499067,4.12499931640923,TRUE,0,NA,NA,1714.35388183594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
662,-75.9249984491616,4.12499931640923,TRUE,0,NA,NA,2200.30541992188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
663,-75.8749984484166,4.12499931640923,TRUE,0,NA,NA,2261.39916992188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
669,-77.4249984715134,4.07499931566417,TRUE,0,NA,NA,20.8973960876465,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
670,-77.3749984707683,4.07499931566417,TRUE,0,NA,NA,34.8767967224121,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
671,-77.3249984700233,4.07499931566417,TRUE,0,NA,NA,40.0574073791504,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
672,-77.2749984692782,4.07499931566417,TRUE,0,NA,NA,29.325927734375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
673,-77.2249984685332,4.07499931566417,TRUE,0,NA,NA,26.1690692901611,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
674,-77.1749984677881,4.07499931566417,TRUE,0,NA,NA,56.5449752807617,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
675,-77.124998467043,4.07499931566417,TRUE,0,NA,NA,50.9182891845703,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
676,-77.074998466298,4.07499931566417,TRUE,7.56771087646484,NA,NA,37.778995513916,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
677,-77.0249984655529,4.07499931566417,TRUE,8.59190368652344,NA,NA,35.3288154602051,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
678,-76.9749984648079,4.07499931566417,TRUE,9.65558242797852,NA,NA,43.8305053710938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
679,-76.9249984640628,4.07499931566417,TRUE,11.1988878250122,25.2164287567139,NA,50.095085144043,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
688,-76.4749984573573,4.07499931566417,TRUE,0,NA,NA,2505.2177734375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
689,-76.4249984566122,4.07499931566417,TRUE,0,NA,NA,1927.99951171875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
690,-76.3749984558672,4.07499931566417,TRUE,0,NA,NA,1449.77307128906,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
691,-76.3249984551221,4.07499931566417,TRUE,0,NA,NA,1014.76501464844,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
692,-76.2749984543771,4.07499931566417,TRUE,0,20.8222827911377,NA,937.056701660156,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
693,-76.224998453632,4.07499931566417,TRUE,0,20.8222827911377,NA,965.065246582031,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
694,-76.1749984528869,4.07499931566417,TRUE,0,NA,NA,1041.10437011719,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
695,-76.1249984521419,4.07499931566417,TRUE,0,NA,NA,1224.22973632812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
696,-76.0749984513968,4.07499931566417,TRUE,0,NA,NA,1519.97912597656,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
697,-76.0249984506518,4.07499931566417,TRUE,4.85879373550415,NA,NA,1671.49291992188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
698,-75.9749984499067,4.07499931566417,TRUE,4.9117431640625,NA,NA,2115.47900390625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
699,-75.9249984491616,4.07499931566417,TRUE,0,NA,NA,2503.4677734375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
700,-75.8749984484166,4.07499931566417,TRUE,0,NA,NA,2429.47045898438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
701,-75.8249984476715,4.07499931566417,TRUE,0,NA,NA,2897.23559570312,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
706,-77.4249984715134,4.02499931491911,TRUE,0,NA,NA,17.280309677124,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
707,-77.3749984707683,4.02499931491911,TRUE,0,NA,NA,29.9297866821289,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
708,-77.3249984700233,4.02499931491911,TRUE,0,NA,NA,52.9896926879883,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
711,-77.1749984677881,4.02499931491911,TRUE,0,NA,NA,64.1255569458008,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
712,-77.124998467043,4.02499931491911,TRUE,0,NA,NA,56.045783996582,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
713,-77.074998466298,4.02499931491911,TRUE,0,NA,NA,42.8142318725586,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
714,-77.0249984655529,4.02499931491911,TRUE,0,NA,NA,34.4981155395508,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
715,-76.9749984648079,4.02499931491911,TRUE,0,NA,NA,39.1597785949707,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
716,-76.9249984640628,4.02499931491911,TRUE,9.66025543212891,25.1864280700684,NA,53.3857765197754,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
717,-76.8749984633178,4.02499931491911,TRUE,9.23164176940918,25.1864280700684,NA,79.6684188842773,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
724,-76.5249984581023,4.02499931491911,TRUE,0,NA,NA,2697.52026367188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
725,-76.4749984573573,4.02499931491911,TRUE,0,NA,NA,2178.845703125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
726,-76.4249984566122,4.02499931491911,TRUE,0,NA,NA,1748.56201171875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
727,-76.3749984558672,4.02499931491911,TRUE,0,NA,NA,1341.99377441406,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
728,-76.3249984551221,4.02499931491911,TRUE,0,NA,NA,1017.90100097656,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
729,-76.2749984543771,4.02499931491911,TRUE,0,20.5502815246582,NA,938.959777832031,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
730,-76.224998453632,4.02499931491911,TRUE,0,20.5502815246582,NA,992.002014160156,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
731,-76.1749984528869,4.02499931491911,TRUE,0,NA,NA,1180.38696289062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
732,-76.1249984521419,4.02499931491911,TRUE,0,NA,NA,1432.49975585938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
733,-76.0749984513968,4.02499931491911,TRUE,0,NA,NA,1860.69812011719,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
734,-76.0249984506518,4.02499931491911,TRUE,0,NA,NA,2323.89013671875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
735,-75.9749984499067,4.02499931491911,TRUE,0,NA,NA,2511.76440429688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
736,-75.9249984491616,4.02499931491911,TRUE,0,NA,NA,2898.54467773438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
737,-75.8749984484166,4.02499931491911,TRUE,0,NA,NA,2776.21411132812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
738,-75.8249984476715,4.02499931491911,TRUE,0,NA,NA,3019.25927734375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
739,-75.7749984469265,4.02499931491911,TRUE,0,NA,NA,3564.9765625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
744,-77.3749984707683,3.97499931417406,TRUE,8.06227779388428,NA,NA,30.7737560272217,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
745,-77.3249984700233,3.97499931417406,TRUE,10.699854850769,NA,NA,42.1595687866211,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
746,-77.2749984692782,3.97499931417406,TRUE,0,NA,NA,48.3552589416504,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
747,-77.2249984685332,3.97499931417406,TRUE,0,NA,NA,49.765308380127,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
748,-77.1749984677881,3.97499931417406,TRUE,0,NA,NA,58.3577308654785,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
749,-77.124998467043,3.97499931417406,TRUE,0,NA,NA,55.8370056152344,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
750,-77.074998466298,3.97499931417406,TRUE,0,NA,NA,42.0651397705078,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
751,-77.0249984655529,3.97499931417406,TRUE,0,NA,NA,38.5890617370605,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
752,-76.9749984648079,3.97499931417406,TRUE,0,NA,NA,38.8596954345703,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
753,-76.9249984640628,3.97499931417406,TRUE,10.2941207885742,25.1116409301758,NA,55.1700057983398,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
754,-76.8749984633178,3.97499931417406,TRUE,10.4038143157959,25.1116409301758,NA,80.5778579711914,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
755,-76.8249984625727,3.97499931417406,TRUE,10.7187204360962,25.1116409301758,NA,119.161689758301,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
756,-76.7749984618276,3.97499931417406,TRUE,11.0133171081543,NA,NA,301.056182861328,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
757,-76.7249984610826,3.97499931417406,TRUE,11.2951316833496,NA,NA,498.153503417969,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
758,-76.6749984603375,3.97499931417406,TRUE,9.68129062652588,NA,NA,1085.41931152344,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
759,-76.6249984595925,3.97499931417406,TRUE,0,NA,NA,1934.77416992188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
760,-76.5749984588474,3.97499931417406,TRUE,0,NA,NA,2530.06274414062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
761,-76.5249984581023,3.97499931417406,TRUE,0,NA,NA,2397.18676757812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
762,-76.4749984573573,3.97499931417406,TRUE,0,NA,NA,1839.12805175781,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
763,-76.4249984566122,3.97499931417406,TRUE,0,NA,NA,1602.75,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
764,-76.3749984558672,3.97499931417406,TRUE,0,NA,NA,1419.33825683594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
765,-76.3249984551221,3.97499931417406,TRUE,0,NA,NA,1011.62432861328,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
766,-76.2749984543771,3.97499931417406,TRUE,0,20.3156394958496,NA,957.653869628906,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
767,-76.224998453632,3.97499931417406,TRUE,0,20.3156394958496,NA,1103.67211914062,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
768,-76.1749984528869,3.97499931417406,TRUE,0,NA,NA,1398.26879882812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
769,-76.1249984521419,3.97499931417406,TRUE,0,NA,NA,1617.15026855469,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
770,-76.0749984513968,3.97499931417406,TRUE,0,NA,NA,1911.38244628906,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
771,-76.0249984506518,3.97499931417406,TRUE,0,NA,NA,2669.6220703125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
772,-75.9749984499067,3.97499931417406,TRUE,0,NA,NA,3218.48510742188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
773,-75.9249984491616,3.97499931417406,TRUE,0,NA,NA,3306.1455078125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
774,-75.8749984484166,3.97499931417406,TRUE,0,NA,NA,3120.8056640625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
775,-75.8249984476715,3.97499931417406,TRUE,0,NA,NA,3234.19580078125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
783,-77.2749984692782,3.924999313429,TRUE,6.76546430587769,NA,NA,52.2254676818848,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
784,-77.2249984685332,3.924999313429,TRUE,10.685227394104,NA,NA,52.9343872070312,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
785,-77.1749984677881,3.924999313429,TRUE,0,NA,NA,44.9210433959961,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
786,-77.124998467043,3.924999313429,TRUE,0,NA,NA,32.9652671813965,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
787,-77.074998466298,3.924999313429,TRUE,20.412618637085,NA,NA,22.607105255127,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
788,-77.0249984655529,3.924999313429,TRUE,10.7906112670898,NA,NA,27.1637363433838,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
789,-76.9749984648079,3.924999313429,TRUE,10.3268365859985,NA,NA,44.151180267334,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
790,-76.9249984640628,3.924999313429,TRUE,27.9189300537109,24.9920692443848,NA,75.8914642333984,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
791,-76.8749984633178,3.924999313429,TRUE,9.35970973968506,24.9920692443848,NA,108.119552612305,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
792,-76.8249984625727,3.924999313429,TRUE,13.5052719116211,24.9920692443848,NA,180.514312744141,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
793,-76.7749984618276,3.924999313429,TRUE,10.3000650405884,NA,NA,382.861480712891,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
794,-76.7249984610826,3.924999313429,TRUE,11.087327003479,NA,NA,667.631591796875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
795,-76.6749984603375,3.924999313429,TRUE,9.15893459320068,NA,NA,1065.53100585938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
796,-76.6249984595925,3.924999313429,TRUE,0,NA,NA,1494.21716308594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
797,-76.5749984588474,3.924999313429,TRUE,0,NA,NA,1864.33435058594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
798,-76.5249984581023,3.924999313429,TRUE,0,NA,NA,1977.11999511719,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
799,-76.4749984573573,3.924999313429,TRUE,0,NA,NA,1563.37023925781,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
800,-76.4249984566122,3.924999313429,TRUE,0,NA,NA,1474.76770019531,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
801,-76.3749984558672,3.924999313429,TRUE,0,NA,NA,1185.97875976562,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
802,-76.3249984551221,3.924999313429,TRUE,0,NA,NA,980.649169921875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
803,-76.2749984543771,3.924999313429,TRUE,0,20.1183547973633,NA,1044.35791015625,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
804,-76.224998453632,3.924999313429,TRUE,0,20.1183547973633,NA,1293.07446289062,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
805,-76.1749984528869,3.924999313429,TRUE,0,NA,NA,1807.48754882812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
806,-76.1249984521419,3.924999313429,TRUE,0,NA,NA,2108.3916015625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
807,-76.0749984513968,3.924999313429,TRUE,0,NA,NA,2026.95727539062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
808,-76.0249984506518,3.924999313429,TRUE,12.7036571502686,NA,NA,2543.1728515625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
809,-75.9749984499067,3.924999313429,TRUE,0,NA,NA,2773.34350585938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
810,-75.9249984491616,3.924999313429,TRUE,0,NA,NA,2911.72631835938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
811,-75.8749984484166,3.924999313429,TRUE,0,NA,NA,3357.85034179688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
812,-75.8249984476715,3.924999313429,TRUE,0,NA,NA,3582.49291992188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
820,-77.2749984692782,3.87499931268394,TRUE,5.55825996398926,NA,NA,44.451602935791,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
821,-77.2249984685332,3.87499931268394,TRUE,8.55798721313477,NA,NA,44.7871398925781,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
822,-77.1749984677881,3.87499931268394,TRUE,0,NA,NA,29.5522956848145,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
823,-77.124998467043,3.87499931268394,TRUE,0,NA,NA,18.5444183349609,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
825,-77.0249984655529,3.87499931268394,TRUE,21.1441173553467,NA,NA,14.0575695037842,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
826,-76.9749984648079,3.87499931268394,TRUE,9.6258373260498,NA,NA,40.9708442687988,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
827,-76.9249984640628,3.87499931268394,TRUE,17.3861865997314,24.8724975585938,NA,88.4106597900391,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
828,-76.8749984633178,3.87499931268394,TRUE,26.0091552734375,24.8724975585938,NA,155.287109375,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
829,-76.8249984625727,3.87499931268394,TRUE,11.7960414886475,24.8724975585938,NA,336.093811035156,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
830,-76.7749984618276,3.87499931268394,TRUE,9.40176868438721,NA,NA,701.246459960938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
831,-76.7249984610826,3.87499931268394,TRUE,8.23102951049805,NA,NA,1260.00366210938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
832,-76.6749984603375,3.87499931268394,TRUE,0,NA,NA,1607.46252441406,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
833,-76.6249984595925,3.87499931268394,TRUE,0,NA,NA,1621.7841796875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
834,-76.5749984588474,3.87499931268394,TRUE,0,NA,NA,1702.04138183594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
835,-76.5249984581023,3.87499931268394,TRUE,0,NA,NA,1571.81726074219,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
836,-76.4749984573573,3.87499931268394,TRUE,0,NA,NA,1520.09106445312,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
837,-76.4249984566122,3.87499931268394,TRUE,0,NA,NA,1391.37622070312,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
838,-76.3749984558672,3.87499931268394,TRUE,0,NA,NA,1014.47406005859,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
839,-76.3249984551221,3.87499931268394,TRUE,0,NA,NA,955.476013183594,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
840,-76.2749984543771,3.87499931268394,TRUE,0,19.9210681915283,NA,1157.02990722656,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
841,-76.224998453632,3.87499931268394,TRUE,0,19.9210681915283,NA,1474.36791992188,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
842,-76.1749984528869,3.87499931268394,TRUE,0,NA,NA,1891.25732421875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
843,-76.1249984521419,3.87499931268394,TRUE,0,NA,NA,2444.41186523438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
844,-76.0749984513968,3.87499931268394,TRUE,0,NA,NA,2526.13598632812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
845,-76.0249984506518,3.87499931268394,TRUE,12.9228773117065,NA,NA,2523.3564453125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
846,-75.9749984499067,3.87499931268394,TRUE,0,NA,NA,2722.73852539062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
847,-75.9249984491616,3.87499931268394,TRUE,0,NA,NA,3033.53002929688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
848,-75.8749984484166,3.87499931268394,TRUE,0,NA,NA,3619.875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
861,-77.074998466298,3.82499931193888,TRUE,0,NA,NA,11.9124269485474,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
862,-77.0249984655529,3.82499931193888,TRUE,15.58616065979,NA,NA,19.4706172943115,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
863,-76.9749984648079,3.82499931193888,TRUE,17.0774974822998,NA,NA,49.2192611694336,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
864,-76.9249984640628,3.82499931193888,TRUE,16.586124420166,24.7529277801514,NA,116.476638793945,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
865,-76.8749984633178,3.82499931193888,TRUE,23.1512184143066,24.7529277801514,NA,274.782989501953,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
866,-76.8249984625727,3.82499931193888,TRUE,10.9906883239746,24.7529277801514,NA,614.76953125,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
867,-76.7749984618276,3.82499931193888,TRUE,7.37368011474609,NA,NA,734.865966796875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
868,-76.7249984610826,3.82499931193888,TRUE,0,NA,NA,1374.62133789062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
869,-76.6749984603375,3.82499931193888,TRUE,0,NA,NA,1651.05493164062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
870,-76.6249984595925,3.82499931193888,TRUE,0,NA,NA,1641.71081542969,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
871,-76.5749984588474,3.82499931193888,TRUE,0,NA,NA,1647.0146484375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
872,-76.5249984581023,3.82499931193888,TRUE,0,NA,NA,1498.96240234375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
873,-76.4749984573573,3.82499931193888,TRUE,0,NA,NA,1515.05395507812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
874,-76.4249984566122,3.82499931193888,TRUE,0,NA,NA,1383.0556640625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
875,-76.3749984558672,3.82499931193888,TRUE,0,NA,NA,985.87744140625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
876,-76.3249984551221,3.82499931193888,TRUE,0,NA,NA,963.978881835938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
877,-76.2749984543771,3.82499931193888,TRUE,0,19.723783493042,NA,1161.52758789062,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
878,-76.224998453632,3.82499931193888,TRUE,0,19.723783493042,NA,1719.88049316406,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
879,-76.1749984528869,3.82499931193888,TRUE,0,NA,NA,2347.58422851562,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
880,-76.1249984521419,3.82499931193888,TRUE,0,NA,NA,2924.48999023438,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
881,-76.0749984513968,3.82499931193888,TRUE,0,NA,NA,3246.38012695312,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
882,-76.0249984506518,3.82499931193888,TRUE,12.976806640625,NA,NA,2832.61865234375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
883,-75.9749984499067,3.82499931193888,TRUE,12.6761436462402,NA,NA,3143.79321289062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
884,-75.9249984491616,3.82499931193888,TRUE,0,NA,NA,3613.14111328125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
885,-75.8749984484166,3.82499931193888,TRUE,0,NA,NA,3856.46630859375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
897,-77.124998467043,3.77499931119382,TRUE,0,NA,NA,15.67751121521,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
898,-77.074998466298,3.77499931119382,TRUE,0,NA,NA,16.4034767150879,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
899,-77.0249984655529,3.77499931119382,TRUE,0,NA,NA,33.2381858825684,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
900,-76.9749984648079,3.77499931119382,TRUE,14.0199241638184,NA,NA,63.629997253418,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
901,-76.9249984640628,3.77499931119382,TRUE,15.6890325546265,24.6333560943604,NA,144.505172729492,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
902,-76.8749984633178,3.77499931119382,TRUE,13.5458927154541,24.6333560943604,NA,502.203186035156,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
903,-76.8249984625727,3.77499931119382,TRUE,0,24.6333560943604,NA,1036.05334472656,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
904,-76.7749984618276,3.77499931119382,TRUE,0,NA,NA,788.459350585938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
905,-76.7249984610826,3.77499931119382,TRUE,0,NA,NA,987.20703125,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
906,-76.6749984603375,3.77499931119382,TRUE,0,NA,NA,1068.64526367188,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
907,-76.6249984595925,3.77499931119382,TRUE,0,NA,NA,1170.0478515625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
908,-76.5749984588474,3.77499931119382,TRUE,0,NA,NA,1442.64538574219,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
909,-76.5249984581023,3.77499931119382,TRUE,0,NA,NA,1429.36987304688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
910,-76.4749984573573,3.77499931119382,TRUE,0,NA,NA,1487.794921875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
911,-76.4249984566122,3.77499931119382,TRUE,0,NA,NA,1241.67163085938,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
912,-76.3749984558672,3.77499931119382,TRUE,0,NA,NA,963.49365234375,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
913,-76.3249984551221,3.77499931119382,TRUE,0,NA,NA,978.866821289062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
914,-76.2749984543771,3.77499931119382,TRUE,0,19.526496887207,NA,1074.56494140625,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
915,-76.224998453632,3.77499931119382,TRUE,0,19.526496887207,NA,1512.7392578125,TRUE,TRUE,FALSE,TRUE,FALSE,2024,10
916,-76.1749984528869,3.77499931119382,TRUE,0,NA,NA,2155.75659179688,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
917,-76.1249984521419,3.77499931119382,TRUE,0,NA,NA,2785.80395507812,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
918,-76.0749984513968,3.77499931119382,TRUE,0,NA,NA,3317.1259765625,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
919,-76.0249984506518,3.77499931119382,TRUE,14.5037078857422,NA,NA,3203.84790039062,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
920,-75.9749984499067,3.77499931119382,TRUE,13.8429756164551,NA,NA,3443.81201171875,TRUE,FALSE,FALSE,TRUE,FALSE,2024,10
